#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
PLOT_POWER_CONTRIB_LOWER_THAN;Contribution to $PLOTTER$'s plot to $PLOT$ less than §Y$POWER$%§!\n;Contribution au complot de $PLOTTER$ pour $PLOT$ est inférieure à §Y$POWER$%§!\n;Beteiligung an $PLOTTER$s Plan zum $PLOT$ geringer als §Y$POWER$%§!\n ;;Contribución al complot de $PLOTTER$ sobre $PLOT$ inferior a §Y$POWER$%§!\n;Contributo al complotto di $PLOTTER$ per $PLOT$ inferiore a §Y$POWER$%§!\n;;;;;;;;x;
EVTDESC8163;Success! [From.GetTitledName] died of the poisoned wine. Unfortunately, my complicity was discovered.;Victoire ! [From.Get_Le_TitledName] est mort[From.Get_E] en buvant du vin empoisonné. Malheureusement, ma participation au meurtre a été dévoilée.;Erfolg! [From.GetTitledName] ist durch den vergifteten Wein gestorben. Leider wurde meine Mittäterschaft aufgedeckt.;;¡Buenas noticias! [From.GetTitledName] ha muerto al tomar vino envenenado. Desafortunadamente, se ha descubierto mi complicidad.;Successo! [From.GetTitledName] è morto bevendo del vino avvelenato. Purtroppo, il mio coinvolgimento nel delitto è stato scoperto!;;;;;;;;x;
EVTOPTA8163;Good. But... bad.;Superbe !... Ou pas.;Gut. Aber...schlecht.;;Bien. Pero... mal.;Bene. Ma anche male...;;;;;;;;x;
EVTDESC8164;Success! It seems the wine did not agree with [From.GetTitledName]. [From.GetSubjectPronounCap] died not knowing the name of [From.GetPossPronoun] killer.;Victoire ! Il semble que le vin n'a pas réussi [From.Get_au_TitledName]. [From.GetIlElleCap] a péri sans connaître le nom de son assassin.;Erfolg! Es scheint, der Wein ist [From.GetTitledName] nicht bekommen. [From.GetSubjectPronounCap] ist gestorben, ohne den Namen von [From.GetPossPronoun]em Mörder zu kennen.;;¡Buenas noticias! Parece que el vino no estaba de acuerdo con [From.GetTitledName]. [From.GetSubjectPronounCap] murió sin saber el nombre de su asesino.;Successo! Sembra che [From.GetTitledName] non vada d'accordo col vino. [From.GetSubjectPronounCap] è morto senza conoscere il nome del suo assassino.;;;;;;;;x;
EVTOPTA8164;I think I will celebrate with... beer.;Fêtons ça... Avec de la bière !;Ich glaube, ich werde mit...Bier feiern!;;Creo que lo celebraré con... cerveza.;Festeggerò brindando con... della birra!;;;;;;;;x;
EVTDESC8165;Failure! [From.GetTitledName] did not drink the wine and my complicity was discovered.;Quel échec cuisant ! [From.Get_Le_TitledName] n'a pas bu le vin et ma complicité a été mise au jour.;Fehlschlag! [From.GetTitledName] hat den Wein nicht getrunken und meine Mittäterschaft wurde aufgedeckt.;;¡Malas noticias! [From.GetTitledName] no bebió el vino y mi complicidad fue descubierta.;Fallimento! [From.GetTitledName] non ha toccato il vino e la mia complicità è stata scoperta!;;;;;;;;x;
EVTOPTA8165;This is bad...;C'est une catastrophe...;Das ist schlecht...;;Malas noticias...;Che disastro...;;;;;;;;x;
EVTDESC8166;Failure! [From.GetTitledName] did not drink the wine, but was unable to uncover the conspiracy.;Quel échec cuisant ! [From.Get_Le_TitledName] n'a pas bu le vin mais au moins, le complot n'a pas été découvert.;Fehlschlag! [From.GetTitledName] hat den Wein nicht getrunken, aber konnte die Verschwörung auch nicht aufdecken.;;¡Malas noticias! [From.GetTitledName] no bebió el vino, pero fue incapaz de descubrir la conspiración.;Fallimento! [From.GetTitledName] non ha toccato il vino, tuttavia non è stato capace di scoprire il complotto;;;;;;;;x;
EVTOPTA8166;We will just have to try again;Il va nous falloir recommencer.;Wir werden es einfach noch einmal versuchen müssen;;Tendremos que volver a intentarlo;Dovremo solo riprovarci;;;;;;;;x;
EVTDESC8170;Seeing the cook's son fall from a tree, I had a flash of inspiration. Children are such foolish and clumsy creatures - how tragic if [Root.PlotTarget.GetTitledName] were to fall off the parapets...;En voyant le fils de la cuisinière tomber d'un arbre, j'ai eu comme un éclair de génie ! Les enfants sont des créatures tellement stupides et maladroites... Ce serait une vraie tragédie si [Root.PlotTarget.Get_le_TitledName] venait à tomber du parapet...;Als ich sah, wie der Sohn des Kochs vom Baum fiel, hatte ich einen Geistesblitz. Kinder sind so dumme und ungeschickte Kreaturen – wie tragisch wäre es, wenn [Root.PlotTarget.GetTitledName] von den Zinnen fallen würde...;;Al ver al hijo de la cocinera caer de un árbol, me vino la inspiración. Los niños son criaturas tan estúpidas y torpes... qué tragedia sería que [Root.PlotTarget.GetTitledName] cayera de las almenas...;Vedendo il figlio del cuoco cadere da un albero, ho avuto come una rivelazione! I bambini sono creature così stupide e goffe... sarebbe una tragedia se [Root.PlotTarget.GetTitledName] cadesse da un parapetto...;;;;;;;;x;
EVTOPTA8170;My co-conspirators will know someone...;Mes complices connaissent sûrement quelqu'un...;Meine Mitverschwörer werden jemanden kennen...;;Mi cómplice conocerá a alguien...;I miei complici sapranno a chi rivolgersi...;;;;;;;;x;
EVTOPTB8170;Bribe a guard;Soudoyer un garde.;Bestecht eine Wache;;Sobornar a un guarda;Corrompi una guardia.;;;;;;;;x;
EVTOPTC8170;I know the perfect man for the job!;Je connais l'homme de la situation !;Ich kenne eine Person, die sich ausgezeichnet für diese Aufgabe eignet! ;;¡Conozco a la persona perfecta para el trabajo!;Conosco l'uomo per il lavoro!;;;;;;;;x;
EVTTOOLTIP8175;[This.GetTitledName] will try [This.GetPossPronoun] wings next month;[This.Get_Le_TitledName] essaiera de prendre son envol le mois prochain.;[This.GetTitledName] wird [This.GetPossPronoun]e Flügel im nächsten Monat ausprobieren;;[This.GetTitledName] probará sus alas el mes que viene;[This.GetTitledName] proverà le [This.GetPossPronoun] ali il mese prossimo;;;;;;;;x;
EVTDESC8171;Ah, children, how they hurt themselves. How rare to see one without a bruise, a bump or a scab. Hmm, what if someone were to take a rather long fall?;Ah, les enfants trouvent toujours le moyen de se faire mal. A-t-on déjà vu un enfant sans bleu, bosse ou égratignure ? Hmm... Il se pourrait que quelqu'un fasse une jolie chute.;Ach, Kinder, wie sie sich verletzen. Es passiert selten, dass man eins ohne einen blauen Fleck, eine Beule oder Schorf sieht. Hmm, was, wenn jemand einen tiefen Sturz erleiden würde?;;Ah, niños, qué forma tienen de hacerse daño. Es raro ver a uno sin un arañazo, chichón o herida. Mmm, ¿y si alguien sufriera una gran caída?;Ah, i bambini, trovano sempre un modo per farsi male. Qualcuno ha mai visto un bambino senza un graffio, una botta, un livido? È solo questione di tempo prima che qualcuno si faccia male seriamente...;;;;;;;;x;
EVTOPTB8171;Ask the Plot head for funds;Demander de l'argent au chef du complot;Bittet den Kopf des Komplotts um Geld;;Pedir fondos al líder del complot;Chiedi fondi all'organizzatore del Complotto;;;;;;;;x;
EVTDESC8172;My co-conspirator, [From.GetTitledName], is asking for funds to arrange a tragic falling accident for [Root.PlotTarget.GetTitledName]. Certain retainers need to be bribed...;M[From.GetOnA] complice, [From.Get_le_TitledName], demande de l'argent afin de mettre en scène un accident tragique qui se traduira par la mort [Root.PlotTarget.Get_du_TitledName]. Il va falloir soudoyer quelques serviteurs...;Mein Mitverschwörer [From.GetTitledName] bittet um Geld, um einen tragischen Sturzunfall für [Root.PlotTarget.GetTitledName] zu arrangieren. Es müssen bestimmte Bedienstete bestochen werden ...;;Mi cómplice, [From.GetTitledName], pide fondos con la intención de amañar un trágico accidente para [Root.PlotTarget.GetTitledName]. Hay que sobornar a ciertos criados...;Il mio complice, [From.GetTitledName], mi sta chiedono dei soldi per inscenare un tragico incidente che coinvolga [Root.PlotTarget.GetTitledName]. Certamente bisognerà corrompere alcuni servi...;;;;;;;;x;
EVTOPTA8172;Expensive, but worthwhile!;Ceci a un coût, certes, mais c'est pour la bonne cause !;Teuer, aber die Mühe wert!;;Es caro, pero ¡merece la pena!; È Costoso, ma ne vale la pena!;;;;;;;;x;
EVTDESC8173;[From.GetTitledName] has sent me enough money to bribe someone to give [From.PlotTarget.GetTitledName] a gentle push off the parapets.;[From.Get_Le_TitledName] m'a fait parvenir suffisamment d'argent pour soudoyer quelqu'un qui poussera [From.PlotTarget.Get_le_TitledName] par-dessus le parapet.;[From.GetTitledName] hat mir genug Geld zugeschickt, um jemanden bestechen zu können, um [From.PlotTarget.GetTitledName] mit einem sanften Stoß von den Zinnen herunterzustoßen. ;;[From.GetTitledName] me ha enviado dinero suficiente a fin de sobornar a alguien para que le dé un empujoncito a [From.PlotTarget.GetTitledName] desde las almenas.;[From.GetTitledName] mi ha mandato abbastanza soldi per corrompere qualcuno che dia a [From.PlotTarget.GetTitledName] una piccola spinta oltre la balaustra...;;;;;;;;x;
EVTDESC8174;[From.GetTitledName] has refused to give me the necessary bribes to have [From.PlotTarget.GetTitledName] fall off the parapets.;[From.Get_Le_TitledName] a refusé de me donner l'argent pour que je soudoie quelqu'un qui acceptera de pousser [From.PlotTarget.Get_le_TitledName] par-dessus le parapet.;[From.GetTitledName] hat sich geweigert, mir die nötigen Schmiergelder zu geben, um [From.PlotTarget.GetTitledName] von den Zinnen fallen zu lassen.;;[From.GetTitledName] ha rechazado darme los sobornos necesarios para que [From.PlotTarget.GetTitledName] caiga de las almenas.;[From.GetTitledName] ha rifiutato di darmi il denaro necessario per corrompere chi possa far cadere [From.PlotTarget.GetTitledName] oltre la balaustra.;;;;;;;;x;
EVTDESC8175;I love the thrill of heights, running on the castle walls and looking down at the little people below. If I reach out, maybe I can reach that bird's nest...;J'aime le frisson que me procure l'altitude, courir sur les murs du château et regarder les gens qui sont si petits en-dessous de moi. Si je réussis à grimper suffisamment haut, je pourrais peut-être atteindre ce nid d'oiseaux...;Ich liebe den Höhenrausch, auf den Burgmauern zu laufen und auf die kleinen Leute herunterzublicken. Wenn ich mich ein wenig strecke, kann ich vielleicht dieses Vogelnest erreichen...;;Me encanta la emoción de las alturas, correr por los muros del castillo y mirar lo pequeña que es la gente abajo. Si trepo, puede que consiga alcanzar ese nido...;Amo il brivido dell'altezza, correre sui muri del castello e guardare le persone così piccole sotto di me. Se riuscissi a arrampicarmi abbastanza in alto, forse potrei raggiungere quel nido di rondinelle...;;;;;;;;x;
EVTOPTA8175;Almost there...;J'y suis presque...;Bin fast da...;;Casi lo tengo...;Ci sono quasi...;;;;;;;;x;
EVTOPTB8175;Wait, who's that behind me?!;Mais, qui est derrière moi ?!;Moment, wer ist das denn hinter mir?!;;Espera, ¡¿quién está detrás de mí?!;Un momento, chi è quello che mi segue?;;;;;;;;x;
EVTDESC8176;AAAH, someone pushed me! I'm falling! NOOO!;AAAAHHHH, quelqu'un m'a poussé ! Je tombe ! NOOOOOOOON ! ;AAAH, jemand hat mich geschupst! Ich falle! NEEEIN!;;AAAH, ¡alguien me ha empujado! ¡Caigo! ¡NOOO!;AAAAHHHH, qualcuno mi ha spinto! Cado! NOOOO!;;;;;;;;x;
EVTOPTA8176;Death to [FromFrom.GetTitledFirstName]!;Mort [FromFrom.Get_du_TitledFirstName] !;Tod für [FromFrom.GetTitledFirstName]!;;¡Muerte a [FromFrom.GetTitledFirstName]!;Morte a [FromFrom.GetTitledFirstName]!;;;;;;;;x;
EVTOPTA8177;Why? Who? [Root.Religion.GetRandomGodNameCap]...;Pourquoi ? Qui ? [Root.Religion.GetRandomGodNameCap]...;Warum? Wer? [Root.Religion.GetRandomGodNameCap]...;;¿Por qué? ¿Quién? [Root.Religion.GetRandomGodNameCap]...;Perché? Chi? [Root.Religion.GetRandomGodNameCap]...;;;;;;;;x;
EVTDESC8178;He was going to push me! I will find out who bribed him and why!;Il s'apprêtait à me pousser ! Je vais découvrir qui l'a payé et pourquoi !;Er wollte mich herunterstoßen! Ich werde herausfinden, wer ihn bestochen hat und warum!;;¡Iba a empujarme! ¡Averiguaré quién le ha sobornado y por qué!;Stava per spingermi di sotto! Scoprirò chi lo ha comprato e perché!;;;;;;;;x;
EVTOPTA8178;[FromFrom.GetTitledFirstName] must be behind this!;[FromFrom.Get_Le_TitledFirstName] doit se cacher derrière tout ça !;[FromFrom.GetTitledFirstName] muss dahinterstecken!;;¡[FromFrom.GetTitledFirstName] debe estar detrás de esto!;C'è sicuramente [FromFrom.GetTitledFirstName] dietro tutto questo!;;;;;;;;x;
EVTDESC8179;Was that scullery maid going to push me off the wall? Who would want me dead?;Était-ce la fille de cuisine qui a tenté de me pousser du parapet ? Qui pourrait bien vouloir ma mort ?;Wollte mich dieses Küchenmädchen von der Mauer stoßen? Wer will mich tot sehen?;;¿Iba aquella pinche de cocina a tirarme de la muralla? ¿Quién me querría ver muerto?;È stata quella sguattera che ha cerato di spingermi giù dalle mura? Chi mi vuole morto?;;;;;;;;x;
EVTOPTA8179;I guess I'll never know...;Je crois que je ne le saurai jamais.;Ich schätze, wir werden es nie herausfinden...;;Creo que nunca lo sabré...;Penso che non lo saprò mai...;;;;;;;;x;
EVTDESC8180;Good news! My co-conspirator, [From.GetTitledName], has let me know that [Root.PlotTarget.GetTitledName] will soon have a tragic fall off the castle parapets...;Bonne nouvelle ! M[From.GetOnA] complice, [From.Get_le_TitledName], m'a fait savoir que [Root.PlotTarget.Get_le_TitledName] sera bientôt la victime d'une chute tragique depuis le parapet...;Gute Nachrichten! Mein Mitverschwörer [From.GetTitledName] hat mich informiert, dass [Root.PlotTarget.GetTitledName] bald einen tragischen Sturz von den Burgzinnen erleben wird...;;¡Buenas noticias! Mi cómplice, [From.GetTitledName], me ha hecho saber que [Root.PlotTarget.GetTitledName] pronto sufrirá una trágica caída de las almenas del castillo...;Buone notizie! Il mio complice [From.GetTitledName] mi ha informato che [Root.PlotTarget.GetTitledName] sarà presto vittima di una tragica caduta dai merli del castello...;;;;;;;;x;
EVTOPTA8180;Fly, little bird, fly!;Vole, petit oiseau, vole !;Flieg, Vögelchen, flieg!;;¡Vuela, pajarillo, vuela!;Vola, piccolo uccellino, vola!;;;;;;;;x;
EVTDESC8181;[From.GetTitledName] approves of my scheme to push [From.PlotTarget.GetTitledName] of a wall. May [Root.Religion.GetRandomGodName] forgive me!;[From.Get_Le_TitledName] approuve mon plan consistant à pousser [From.PlotTarget.Get_le_TitledName] du sommet du château. Que [Root.Religion.GetRandomGodName] me pardonne !;[From.GetTitledName] stimmt meinem Plan zu, [From.PlotTarget.GetTitledName] von einer Mauer zu stoßen. Möge [Root.Religion.GetRandomGodName] mir vergeben!;;[From.GetTitledName] aprueba mi plan de tirar a [From.PlotTarget.GetTitledName] del muro. ¡Que [Root.Religion.GetRandomGodName] me perdone!;[From.GetTitledName] approva il mio piano per spingere [From.PlotTarget.GetTitledName] giù dalle mura. Che [Root.Religion.GetRandomGodName] mi perdoni!;;;;;;;;x;
EVTDESC8182;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon fall off the castle walls. Such tragedy!;[From.Get_Le_TitledName] m'a fait savoir que son plan consistant à tuer [From.PlotTarget.Get_le_TitledName] ne connaît aucun contretemps. [From.PlotTarget.GetIlElleCap] sera bientôt victime d'une chute depuis le parapet du château. Quelle tragédie !;[From.GetTitledName] hat mich wissen lassen, dass die Verschwörung, [From.PlotTarget.GetTitledName] zu töten, gut voranschreitet. [From.PlotTarget.GetSubjectPronounCap] wird bald von der Burgmauer stürzen. Welch eine Tragödie!;;[From.GetTitledName] me ha hecho saber que el plan para matar a [From.PlotTarget.GetTitledName] va viento en popa. [From.PlotTarget.GetSubjectPronounCap] pronto caerá de las murallas del castillo. ¡Vaya tragedia!;[From.GetTitledName] mi ha fatto sapere che il complotto per uccidere [From.PlotTarget.GetTitledName] sta procedendo bene. [From.PlotTarget.GetSubjectPronounCap] presto farà un bel volo dalle mura del castello. Che tragedia!;;;;;;;;x;
EVTDESC8183;Success! [From.GetTitledName] flew off those walls like an ostrich! Unfortunately, the assassin was caught and my complicity was discovered.;Victoire ! [From.Get_Le_TitledName] s'est envolé[From.Get_E] du parapet telle une autruche ! Malheureusement, l'assassin a été pris sur le fait et ma complicité a été mise au jour.;Erfolg! [From.GetTitledName] flog wie ein Strauß von der Mauer! Leider wurde der Mörder gefasst und meine Mittäterschaft aufgedeckt.;;¡Buenas noticias! ¡[From.GetTitledName] voló de las murallas como un avestruz! Desafortunadamente, el asesino fue capturado y mi complicidad descubierta.;Successo! [From.GetTitledName] è caduto giù rovinosamente dalle mura! Purtroppo, l'assassino è stato catturato e la mia complicità è stata smascherata.;;;;;;;;x;
EVTDESC8184;Success! It seems little [From.GetTitledName] had not yet learned how to fly. [From.GetSubjectPronounCap] died a quick and presumably painless death.;Victoire ! Il semble que notre petit[From.Get_E] [From.GetTitledName] n'ait pas encore appris à voler. [From.GetIlElleCap] a connu une mort rapide et probablement indolore.;Erfolg! Es scheint, dass Klein-[From.GetTitledName] noch nicht gelernt hatte, wie man fliegt. Vermutlich starb [From.GetSubjectPronoun] einen schnellen und schmerzlosen Tod.;;¡Buenas noticias! Parece que el pequeño [From.GetTitledName] aún no había aprendido a volar. [From.GetSubjectPronounCap] tuvo una muerte rápida y presumiblemente indolora.;Successo! Sembra che il nostro piccolo [From.GetTitledName] non abbia ancora imparato a volare. [From.GetSubjectPronounCap] ha trovato una morte rapida e presumibilmente indolore.;;;;;;;;x;
EVTOPTA8184;Chicken for lunch today, I think;Je crois que je vais prendre une aile de poulet, au déjeuner, moi...;Heute gibt es Hähnchen zum Mittagessen, glaube ich;;Pollo para comer hoy, creo;Pollo per pranzo oggi, credo...;;;;;;;;x;
EVTDESC8185;Failure! [From.GetTitledName] dodged the assassin and ran off. My complicity was discovered.;C'est un échec ! [From.Get_Le_TitledName] a esquivé l'assassin avant de prendre la fuite ! Ma complicité a été mise au jour.;Fehlschlag! [From.GetTitledName] wich dem Attentäter aus und lief weg. Meine Mittäterschaft wurde aufgedeckt.;;¡Malas noticias! [From.GetTitledName] esquivó al asesino y huyó. Mi complicidad fue descubierta.;Fallimento! [From.GetTitledName] ha schivato l'assassino ed è corso via. La mia complicità è stata scoperta.;;;;;;;;x;
EVTOPTA8185;Curses!;Zut !;Verflucht!;;¡Maldición!;Maledizione!;;;;;;;;x;
EVTDESC8186;Failure! The hired assassin did not get a chance to push [From.GetTitledName] off the walls, and will likely not get another. At least the plot remains unknown...;C'est un échec ! L'assassin que j'ai engagé n'a pas pu pousser [From.Get_le_TitledName] du parapet et l'occasion ne se présentera peut-être jamais. Au moins, le complot n'a pas été découvert...;Fehlschlag! Der angeheuerte Attentäter hatte keine Chance, [From.GetTitledName] von der Mauer zu stoßen - und wird wahrscheinlich auch keine andere mehr bekommen. Zumindest wurde die Verschwörung nicht aufgedeckt...;;¡Malas noticias! El asesino a sueldo no ha tenido la oportunidad de empujar a [From.GetTitledName] de las murallas y seguramente ya no la tendrá. Al menos el complot permanece en las sombras...;Fallimento! Il sicario ha sprecato l'occasione che aveva di spingere [From.GetTitledName] giù dalle mura, e probabilmente non ne avrà un'altra. Ma almeno il piano non è stato scoperto...;;;;;;;;x;
