#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
world_africa_east;East Africa;Afrique de l'Est;Ostafrika;;África Oriental;Africa Orientale;;;;;;;;x;
world_africa;Africa;Afrique;Afrika;;África;Africa;;;;;;;;x;
world_steppe_west;Western Steppes;Steppes occidentales;Westliche Steppe;;Estepas occidentales;Steppe Occidentali;;;;;;;;x;
world_steppe_east;Eastern Steppes;Steppes orientales;Östliche Steppe;;Estepas orientales;Steppe Orientali;;;;;;;;x;
world_steppe;Steppes;Steppes;Steppe;;Estepas;Steppe;;;;;;;;x;
world_europe;Europe;Europe;Europa;;Europa;Europa;;;;;;;;x;
world_middle_east;Near East;Proche-Orient;Vorderer Orient;;Oriente Medio;Vicino Oriente;;;;;;;;x;
world_india;India;Inde;Indien;;India;India;;;;;;;;x;
world_steppe_tarim;Tarim Basin;Bassin du Tarim;Tarimbecken;;Cuenca del Tarim;Tarim Basin;;;;;;;;x;
custom_eastern_baltic;Eastern Baltic;Région de la Baltique orientale;Ostbaltikum;;Báltico oriental;Baltico Orientale;;;;;;;;x;
custom_frisia;Frisia;Frise;Friesland;;Frisia;Frisia;;;;;;;;x;
custom_england;England;Angleterre;England;;Inglaterra;Inghilterra;;;;;;;;x;
custom_castillian;North Iberia;Ibérie du Nord;Nördliche Iberische Halbinsel;;Norte de Iberia;Iberia Settentrionale;;;;;;;;x;
custom_catalan;East Iberia;Ibérie de l'Est;Östliche Iberische Halbinsel;;Oeste de Iberia;Iberia Orientale;;;;;;;;x;
custom_andalusian;South Iberia;Ibérie du Sud;Südliche Iberische Halbinsel;;Sur de Iberia;Iberia Meridionale;;;;;;;;x;
custom_portuguese;North-West Iberia;Ibérie du Nord-Ouest;Nordwestliche IberischeHalbinsel;;Iberia noroccidental;Iberia Nord-Occidentale;;;;;;;;x;
custom_swedish;Sweden;Suède;Schweden;;Suecia;Svezia;;;;;;;;x;
custom_danish;Denmark;Danemark;Dänemark;;Dinamarca ;Danimarca;;;;;;;;x;
custom_norwegian;Norway;Norvège;Norwegen;;Noruega;Norvegia;;;;;;;;x;
custom_scotland;Scotland;Écosse;Schottland;;Escocia ;Scozia;;;;;;;;x;
opinion_humiliated_rival;Humiliated by rival;Humiliation de la part d'une personne rivale;Durch Rivalen gedemütigt;;Humillado por rival;Umiliato da un rivale;;;;;;;;x;
MAPMODE_REALM;§YRealms§!;§YRoyaumes§!;§YReiche§!;;§YRealms§!;§YReami§!;;;;x;;;;;
PROV1347;Taklamakan Desert;Désert du Taklamakan;Taklamakanwüste;;Desierto de Taklamakán;Deserto del Taklamakan;;;;;;;;x;
pyramid;Pyramid;Pyramide;Pyramide;;Pirámide;Piramide;;;;;;;;x;
k_mongolia;Mongolia;Mongolie;Mongolei;;Mongolia;Mongolia;;;;;;;;x;
k_mongolia_adj;Mongolian;mongole;Mongolisch;;Mongol;Mongolo;;;;;;;;x;
d_altay;Altay;Altaï;Altai;;Altay;Altai;;;;;;;;x;
d_otuken;Ötüken;Ötüken;Ötüken;;Ötüken;Ötüken;;;;;;;;x;
d_khangai;Khangai;Khangaï;Changai;;Khangai;Khangai;;;;;;;;x;
d_ikh_bogd;Ikh Bogd;Ikh Bogd;Ikh Bogd;;Ikh Bogd;Ikh Bogd;;;;;;;;x;
k_khotan;Khotan;Hotan;Khotan;;Khotan;Khotan;;;;;;;;x;
d_kashgar;Kashgar;Kachgar;Kaschgar;;Kashgar;Kashgar;;;;;;;;x;
d_khotan;Khotan;Hotan;Khotan;;Khotan;Khotan;;;;;;;;x;
d_karashar;Karashar;Karachahr;Karashahr;;Karashar;Karashar;;;;;;;;x;
d_kumul;Kumul;Hami;Kumul;;Kumul;Kumul;;;;;;;;x;
EVTOPTA_WOL_415;I have butterflies in my stomach!;J'ai le trac !;Ich habe Schmetterlinge im Bauch!;;¡Qué nervios! ;Che nervoso!;;;;;;;;x;
EVTTOOLTIP_CM_4332;[This.GetTitledFirstName] becomes a member of the Haruriyyah Order;[This.Get_Le_TitledFirstName] devient membre de l'ordre Haruriyyah;[This.GetTitledFirstName] tritt dem Haruriyyah-Orden bei;;[This.GetTitledFirstName] se convierte en miembro de la orden haruriyyah.;[This.GetTitledFirstName] diventa membro dell'Odine Haruriyyah;;;;;;;;x;
tower_topples;Tower topples.;La tour s'effondre.;Turm stürzt ein.;;Torre cae.;La torre cade.;;;;;;;;x;
tower_stands;Tower stands.;La tour reste debout.;Turm bleibt stehen.;;Torre permanece.;La torre rimane in piedi.;;;;;;;;x;
promised_to_clear_out_heresy;Promised to clear out heresy;A promis d'éradiquer toute forme d'hérésie;Versprach, der Ketzerei ein Ende zu setzen;;Promete limpiar la herejía.;Ha promesso di estirpare l'eresia;;;;;;;;x;
alert_can_tech_name;You can invest in technology;Vous pouvez investir en technologie.;Du kannst in Technologien investieren;;Puedes invertir en tecnología;Puoi investire in tecnologia;;;;;;;;x;
MAPMODE_REALM_DESC;This map mode shows all independent Realms and it's substructure.;Ce mode de carte affiche tous les royaumes indépendants et leurs fondations.;Dieser Kartenmodus zeigt die unabhängigen Reiche und deren Aufbau.;;Este modo mapa muestra todos los reinos independientes y sus subestructuras.;Questa visuale della mappa mostra tutti i regni indipendenti e le loro sotto strutture.;;;;x;;;;;
MAPMODE_REALM_ONMAP_TOOLTIP_DESC1;Press §GControl + Left Click§! to show Sub-Realms of §Y$REALM$§!;Appuyez sur §GControl + Clic gauche§! pour afficher les territoires vassaux en §Y$REALM$§!;§GStrg + Linksklick§! für Anzeige der angegliederten Reiche von §Y$REALM$§!;;Pulsar §GControl + Click con el botón izquierdo§! para mostrar los reinos menores de §Y$REALM$§!;Premi §GClic Sinistro + Ctrl§! per mostrare i Territori Vassalli di §Y$REALM$§!;;;;x;;;;;
MAPMODE_REALM_ONMAP_TOOLTIP_DESC2;Press §GControl + Right Click§! to hide Sub-Realms of §Y$REALM$§!;Appuyez sur §GControl + Clic droit§! pour masquer les territoires vassaux en §Y$REALM$§!;§GStrg + Linksklick§! zum Ausblenden der angegliederten Reiche von §Y$REALM$§!;;Pulsar §GControl + Click con el botón derecho§! para ocultar reinos menores de §Y$REALM$§!;Premi §GClic Destro + Ctrl§! per nascondere i Territori Vassalli di §Y$REALM$§!;;;;x;;;;;
MAPMODE_GOVERNMENTS;§YGovernments§!;§YGouvernements§!;§YRegierungsformen§!;;§YGobiernos§!;§YGoverni§!;;;;;;;;x;
MAPMODE_GOVERNMENTS_DESC;This map mode shows the different governments.;Ce mode de carte montre les différents gouvernements.;Dieser Kartenmodus zeigt die verschiedenen Regierungsformen.;;Este modo de mapa muestra los distintos gobiernos.;Questa visuale della mappa mostra i diversi governi.;;;;;;;;x;
EVTDESC_SoA_566;It's time to rescind that old and absurd decree banning Jews from the realm.;Il est temps d'abroger ce vieux décret qui a banni les juifs du royaume.;Es wird Zeit, die ebenso alte wie unsinnige Verfügung zur Verbannung der Juden aufzuheben.;;Es hora de derogar ese antiguo y absurdo decreto que excluye a los judíos del reino.;È tempo di revocare quel vecchio e assurdo decreto che bandiva gli Ebrei dal regno.;;;;;;;;x;
EVTOPTA_SoA_566;Let such injustices be consigned to history.;Reléguons ces injustices à l'histoire.;Solches Unrecht ist nun Vergangenheit.;;Que tales injusticias sean relegadas a la historia.;Che tali ingiustizie siano relegate alla storia.;;;;;;;;x;
BARONY_DESTROYED;This barony has been destroyed;Cette baronnie a été détruite;Diese Baronie wurde zerstört;;Esta baronía ha sido destruida.;Questa Baronia è stata distrutta;;;;;;;;x;
DEJURE_LIEGE_STARTS;De Jure Liege;Seigneur lige de jure;De-jure-Lehnsherr;;Señor de derecho;Signore De Jure;;;;;;;;x;
DEFACTO_LIEGE_STARTS;De Facto Liege;Seigneur lige de facto;De-facto-Lehnsherr;;Señor de hecho;Signore De Facto;;;;;;;;x;
destroy_settlement;§Y$SETTLEMENT$§! will be destroyed.;La propriété '§Y$SETTLEMENT$§!' sera détruite.;§Y$SETTLEMENT$§! wird zerstört.;;§Y$SETTLEMENT$§!serán destruidos.;§Y$SETTLEMENT$§! sarà distrutto.;;;;;;;;x;
make_capital_holding;§Y$SETTLEMENT$§! will become the primary settlement in §Y$COUNTY$§!.\n;§Y$SETTLEMENT$§! deviendra la propriété principale de §Y$COUNTY$§!.\n;§Y$SETTLEMENT$§! wird zur Hauptsiedlung von §Y$COUNTY$§!.\n;;§Y$SETTLEMENT$§! se convertirá en el principal asentamiento de §Y$COUNTY$§!.;§Y$SETTLEMENT$§! diventerà l'insediamento principale in §Y$COUNTY$§!.\n;;;;;;;;x;
make_primary;Make County Capital;Définir comme capitale du comté;Zur Provinzhauptstadt erklären;;Hazla capital del condado;Eleggi a Capitale della Contea;;;;;;;;x;
make_primary_desc;I can make this holding the county capital of this county.;Je peux faire de cette propriété la capitale du comté.;Ich kann dieses Besitztum zur Hauptstadt dieser Provinz erklären.;;Puedo hacer de esta posesión la capital del condado de esta provincia.;Posso dichiarare questo Possedimento Capitale della Contea di questa contea.;;;;;;;;x;
nomad_ARMY_OF;Nomads of $CHARACTER$;Troupe nomade de $CHARACTER$;Nomaden von $CHARACTER$;;Nómadas de $CHARACTER$;Nomadi di $CHARACTER$;;;;;;;;x;
nomad_ARMY;$CULTURE$ Nomads;Troupe nomade $CULTURE$;$CULTURE$e Nomaden;;$CULTURE$ nómadas ;$CULTURE$ Nomadi;;;;;;;;x;
EVTDESC_HL_10101;Warriors serving with your [GetFromRelation] [From.GetFirstName] have sent word to inform you that they have recently observed a marked improvement in [From.GetHerHis] military leadership abilities.;Les guerriers servant votre [GetFromRelation] [From.GetFirstName] vous informent avoir observé une nette amélioration de ses qualités de commandant militaire.;Die unter [From.GetFirstName] dienenden Krieger lassen Euch wissen, dass sie in letzter Zeit eine deutliche Verbesserung der militärischen Fähigkeiten ihres Befehlshabers festgestellt haben.;;Guerreros al servicio de tu [GetFromRelation] [From.GetFirstName] te informan que recientemente han observado una marcada mejoría en [From.GetHerHis] habilidades de liderazgo militar.;I Guerrieri che servono il tuo [GetFromRelation] [From.GetFirstName] ti informano di aver recentemente osservato un netto miglioramento nelle [From.GetHerHis] capacità di comandante militare.;;;;;;;;x;
EVTOPTA_HL_10101;There is no substitute for experience!;Rien ne remplace l'expérience !;Erfahrung ist der beste Lehrmeister!;;¡No hay sustituto para la experiencia!;Nulla può sostituire l'esperienza!;;;;;;;;x;
EVTDESC_HL_10201;Rumors reach you regarding [GetFromRelation] [From.GetFirstName], the mercenary. You always knew him as a coward, but now the word is that [From.GetSheHe] has been cured of [From.GetHerHis] shameful fear of battle.;Des rumeurs vous sont parvenues concernant votre [GetFromRelation] [From.GetFirstName], le mercenaire. Vous l'avez toujours connu comme étant un lâche mais il paraît qu'[From.GetIlElle] n'a désormais plus peur de se battre.;Ein Gerücht aus Söldnerkreisen erreicht Euch. Demzufolge hat [From.GetFirstName] durch das Söldnerleben tatsächlich das Fürchten verlernt und seine beschämende Angst vor einer Schlacht abgelegt.;;Te llegan rumores sobre [GetFromRelation] [From.GetFirstName], el mercenario. Siempre creíste que era un cobarde, pero ahora se dice que [From.GetSheHe] se ha curado de [From.GetHerHis] temor vergonzoso a la batalla.;Ti sono arrivati pettegolezzi relativi a [GetFromRelation] [From.GetFirstName], il mercenario. Lo hai sempre reputato un codardo, ma ora pare che [From.GetSheHe] sia guarito dalla [From.GetHerHis] vergognosa paura della battaglia.;;;;;;;;x;
EVTOPTA_HL_10201;Finally, my [GetFromRelation] is a real [From.GetManWoman]!;m[From.GetOnA] [GetFromRelation] est finalement vraiment adulte !;Endlich ist m[From.Geteineine] [GetFromRelation] [From.Geteineine] wahre[From.GetrMale] [From.GetManWoman]!;;¡Al fin, mi [GetFromRelation] es un/a auténtico/a [From.GetManWoman]!;Finalmente, mio [GetFromRelation] è diventato un vero [From.GetManWoman]!;;;;;;;;x;
EVTDESC_HL_10211;Life as a mercenary seems to have hardened your [GetFromRelation] [From.GetFirstName]. Words of [From.GetHerHis] courage in battle reach you every so often.;La vie de mercenaire semble avoir endurci votre [GetFromRelation] [From.GetFirstName]. Les rumeurs de son courage en bataille parviennent régulièrement à vos oreilles.;Das Leben als Söldner hat [From.GetFirstName] abgehärtet. Immer häufiger erreicht Euch die Kunde ruhmreicher Heldentaten.;;Parece que la vida como un mercenario ha endurecido a tu [GetFromRelation] [From.GetFirstName]. A menudo te llegan narraciones sobre [From.GetHerHis] coraje en la batalla.;La vita da mercenario sembra aver indurito il tuo [GetFromRelation] [From.GetFirstName]. Voci del [From.GetHerHis] coraggio in battaglia ti raggiungono sempre più spesso.;;;;;;;;x;
EVTOPTA_HL_10211;[From.GetHerHisCap] deeds honor the [Root.GetOnlyDynastyName] dynasty!;Ses actes honorent la dynastie [Root.GetOnlyDynastyName] !;[From.GetHerHisCap]e Taten mehren den Ruhm der Dynastie [Root.GetOnlyDynastyName]!;;[From.GetHerHisCap] hechos honran la dinastía de [Root.GetOnlyDynastyName]!;Le [From.GetHerHisCap] opere rendono onore alla Dinastia [Root.GetOnlyDynastyName]!;;;;;;;;x;
EVTDESC_HL_10221;It is said that your [GetFromRelation] [From.GetFirstName] has become known as a very energetic and tenacious mercenary leader.;On raconte que votre [GetFromRelation] [From.GetFirstName] a acquis la renommée en tant que chef de mercenaire obstiné et dynamique.;Wie es heißt, hat [From.GetFirstName] sich einen Namen als energischer und zäher Söldneranführer gemacht.;;Se dice que tu [GetFromRelation] [From.GetFirstName] ha ganado fama como líder mercenario muy enérgico y tenaz.;Si racconta che il tuo [GetFromRelation] [From.GetFirstName] abbia guadagnato la fama di capitano di ventura energico e tenace.;;;;;;;;x;
EVTOPTA_HL_10221;A fine example to all!;Un bel exemple pour tous !;Ein echtes Vorbild!;;¡Un buen ejemplo para todos!;Un bell'esempio per tutti!;;;;;;;;x;
EVTDESC_HL_10231;People say that your [GetFromRelation] [From.GetFirstName] has changed since [From.GetSheHe] took up leadership of [From.GetHerHis] mercenary band. [From.GetSheHeCap] now rarely shows the kindness to others that [From.GetSheHe] used to be known for.;Les gens disent que votre [GetFromRelation] [From.GetFirstName] a changé depuis qu'[From.GetIlElle] a pris les rênes de sa bande de mercenaires. [From.GetIlElleCap] fait désormais rarement montre de la gentillesse qui [Recipient.GetLeLa] caractérisait.;Die Leute meinen, dass [From.GetFirstName] sich sehr verändert hat, seitdem [From.GetSheHe] einen Söldnertrupp befehligt. [From.GetSheHeCap] ist nun bei weitem nicht mehr so milde im Umgang mit den Mitmenschen.;;La gente dice que tu [GetFromRelation] [From.GetFirstName] ha cambiado desde que [From.GetSheHe] asumió el liderazgo de [From.GetHerHis] compañía mercenaria. [From.GetSheHeCap] ahora raramente muestra la amabilidad hacia los demás por la que [From.GetSheHe]solía ser conocido/a.;La gente dice che il tuo [GetFromRelation] [From.GetFirstName] sia cambiato da quando [From.GetSheHe] ha preso il comando della [From.GetHerHis] compagnia di mercenari. [From.GetSheHeCap] ormai mostra raramente la gentilezza verso gli altri per la quale [From.GetSheHe] era conosciuto prima.;;;;;;;;x;
EVTOPTA_HL_10231;How this world changes [From.GetMenWomen].;Ce monde change les [From.GetMenWomen].;So verändern die Umstände manche Menschen.;;Cómo cambia el mundo a los/las [From.GetMenWomen].;Questo mondo cambia gli [From.GetMenWomen].;;;;;;;;x;
EVTDESC_HL_10241;It is said that [From.GetHerHis] time as a mercenary leader has changed the outlook of your [GetFromRelation] [From.GetFirstName]. [From.GetSheHeCap] no longer shows the same humble spirit as before.;On raconte que son grade de chef des mercenaires a changé la mentalité de votre [GetFromRelation] [From.GetFirstName]. [From.GetIlElleCap] n'est plus aussi modeste qu'autrefois.;Wie es heißt, hat sich die Persönlichkeit von [From.GetFirstName] durch das Leben als Söldneranführer verändert. Bescheidenheit ist nun eine Tugend der Vergangenheit.;;Se dice que [From.GetHerHis] tiempo como líder mercenario ha cambiado la perspectiva de tu [GetFromRelation] [From.GetFirstName]. [From.GetSheHeCap] ya no muestra el mismo espíritu humilde que antes.;Si dice che il [From.GetHerHis] ruolo di capo mercenario abbia cambiato la personalità del tuo [GetFromRelation] [From.GetFirstName]. [From.GetSheHeCap] non mostra più la stessa umiltà di prima.;;;;;;;;x;
EVTOPTA_HL_10241;A predictable effect of [From.GetHerHis] station, surely.;Un effet prévisible de son changement de statut, sans aucun doute.;In dieser Position musste man mit dieser Veränderung rechnen.;;Un efecto previsible de [From.GetHerHis] puesto, seguramente.;Un effetto prevedibile del [From.GetHerHis] nuovo stato, sicuramente.;;;;;;;;x;
EVTDESC_HL_10251;During [From.GetHerHis] time as a mercenary leader, your [GetFromRelation] [From.GetFirstName] has become quite famed for [From.GetHerHis] taste for lustful escapades.;Alors chef des mercenaires, votre [GetFromRelation] [From.GetFirstName] a commencé à prendre goût aux escapades lubriques.;Während [From.GetHerHis]er Zeit als Söldneranführer erwarb sich [From.GetFirstName] den Ruf, sich voller Freude in lustvolle Eskapaden zu stürzen.;;Durante [From.GetHerHis] tiempo como un líder mercenario, tu [GetFromRelation] [From.GetFirstName] llegó a ser muy famoso por [From.GetHerHis] gusto en las aventuras lujuriosas.;Da quando è diventato capo dei mercenari, il tuo [GetFromRelation] [From.GetFirstName] è diventato famoso per le [From.GetHerHis] avventure lussuriose.;;;;;;;;x;
EVTOPTA_HL_10251;Perhaps it was only to be expected.;Peut-être fallait-il s'y attendre.;Unter Umständen musste man wohl damit rechnen.;;Quizá era de esperar.;Forse era prevedibile.;;;;;;;;x;
EVTDESC_HL_10261;It is said that the mercenaries who serve in your [GetFromRelation] [From.GetFirstName]'s band all have come to fear [From.GetHerHis] frequent outbursts of rage.;On raconte que les mercenaires qui servent dans la bande de votre [GetFromRelation] [From.GetFirstName] craignent ses fréquentes crises de colère.;Anscheinend leben die Söldner, die unter dem Kommando von [From.GetFirstName] stehen, in ständiger Furcht vor den häufigen Wutausbrüchen ihres Befehlshabers.;;Se dice que todos los mercenarios sirven en la compañía de tu [GetFromRelation] [From.GetFirstName] han llegado a temer [From.GetHerHis] arrebatos frecuentes de rabia.;Pare che i mercenari che servono nella compagnia del tuo [GetFromRelation] [From.GetFirstName] abbiano imparato a temere i [From.GetHerHis] frequenti scatti di rabbia.;;;;;;;;x;
EVTOPTA_HL_10261;I'm sure they deserve it.;Ils le méritent, ça ne fait aucun doute.;Mit Sicherheit nicht ohne Grund.;;Estoy seguro que se lo merecen.;Sono sicuro che se lo meritano.;;;;;;;;x;
EVTDESC_HL_10271;Your [GetFromRelation] [From.GetFirstName] has gained a reputation as a very cruel mercenary leader.;Votre [GetFromRelation] [From.GetFirstName] a obtenu une réputation de chef de mercenaire très cruel.;Als Söldneranführer ist [From.GetFirstName] nunmehr für besondere Grausamkeit bekannt.;;Tu [GetFromRelation] [From.GetFirstName] se ha ganado una reputación como líder mercenario muy cruel.;Il tuo [GetFromRelation] [From.GetFirstName] ha guadagnato la fama di essere un capo mercenario molto crudele.;;;;;;;;x;
EVTOPTA_HL_10271;People had best not get in [From.GetHerHis] way.;Les gens feraient mieux de ne pas se mettre au travers de son chemin.;Dann müssen [From.GetHerHis]e Mitmenschen eben schleunigst das Weite suchen.;;La gente haría mejor en no ponerse en su camino.;La gente farebbe meglio a non incrociare il [From.GetHerHis] cammino.;;;;;;;;x;
EVTDESC_HL_10301;News reach you that your [GetFromRelation] [From.GetFirstName] has fought a glorious battle against [FromFrom.GetTitledName].;Vous avez reçu l'information que votre [GetFromRelation] [From.GetFirstName] a livré une magnifique bataille contre [FromFrom.Get_le_TitledName].;Die Kunde von einer glorreichen Schlacht, in der [From.GetFirstName] gegen [FromFrom.GetTitledName] kämpfte, erreicht Euch.;;Te llegan noticias de que tu [GetFromRelation] [From.GetFirstName] ha luchado una batalla gloriosa contra [FromFrom.GetTitledName];Ti è giunta voce che il tuo [GetFromRelation] [From.GetFirstName] abbia combattuto una gloriosa battaglia contro [FromFrom.GetTitledName].;;;;;;;;x;
