#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;§GClicca per ordinare secondo questa colonna§W;;;;;;;;x
EVTOPTB64035;Take [Root.GetHerHimOpp] to do something dangerous, like hunting;L'emmener faire quelque chose de dangereux, comme aller à la chasse;Bringt [Root.GetHerHimOpp] dazu, etwas Gefährlicheres zu unternehmen, wie z.B. Jagen.;;Llevar[Root.GetHerHimOpp] a hacer algo peligroso, como una cacería;Porta [Root.GetHerHimOpp] a fare qualcosa di pericoloso, come cacciare.;;;;;;;;x
EVTOPTC64035;[Root.GetSheHeCapOpp] gets what [Root.GetSheHeOpp] deserves;[Root.GetIlElleCapOpp] obtient ce qu'[Root.GetIlElleOpp] mérite;[Root.GetSheHeCapOpp] bekommt, was [Root.GetSheHeOpp] verdient;;[Root.GetSheHeCapOpp] recibe lo que [Root.GetSheHeOpp] merece;[Root.GetSheHeCapOpp] ottiene ciò che [Root.GetSheHeOpp] merita;;;;;;;;x
EVTDESC64040;I caught them together in our own bed, [Root.Spouse.GetFirstName] and [Root.Spouse.GetHerHis] lover! I screamed for [Root.Spouse.GetHerHis] lover to get out and then confronted [Root.Spouse.GetFirstName] about this...;Je les ai surpris ensemble dans notre propre lit, ces deux scélérats ! J'ai hurlé à l'indésirable de ficher le camp et j'ai ensuite demandé des explications à [Root.Spouse.GetFirstName]...;Ich erwischte sie zusammen in unserem eigenen Bett, [Root.Spouse.GetFirstName] und [Root.Spouse.GetHerHis]e Liebschaft! Ich schmiss [Root.Spouse.GetHerHis]e Affäre laut schreiend hinaus und konfrontierte [Root.Spouse.GetFirstName] damit ...;;¡Los hallé juntos en nuestra propia cama, [Root.Spouse.GetFirstName] y [Root.Spouse.GetHerHis] amante! Le grité a  [Root.Spouse.GetHerHis] amante que se marchara y luego discutí el asunto con [Root.Spouse.GetFirstName]...;Li ho sorpresi insieme nel nostro letto, [Root.Spouse.GetFirstName] e il [Root.Spouse.GetHerHis] amante! Ho urlato al [Root.Spouse.GetHerHis] amante di levarsi dai piedi e poi ho affrontato la questione con [Root.Spouse.GetFirstName]...;;;;;;;;x
EVTOPTA64040;In our own bed?!;Dans notre propre lit !?;In unserem eigenen Bett?!;;¡¿En nuestra propia cama?!;Nel nostro stesso letto?!;;;;;;;;x
EVTTOOLTIP64041;[Root.GetTitledFirstName] confronts [This.GetTitledFirstName] about [This.GetHerHis] lover;[Root.Get_Le_TitledFirstName] confronte [This.Get_le_TitledFirstName] à propos de cette histoire d'adultère.;[Root.GetTitledFirstName] stellt [This.GetTitledFirstName] wegen [This.GetHerHis]er Affäre zur Rede;;[Root.GetTitledFirstName] se encara con [This.GetTitledFirstName] acerca de [This.GetHerHis] amante.;[Root.GetTitledFirstName]affronta [This.GetTitledFirstName] riguardo al [This.GetHerHis] amante;;;;;;;;x
EVTDESC64041;I thought [From.GetFirstName] would be gone for several hours, so when [From.GetSheHe] opened the door to the bedroom and caught my lover and I in a rather embarrassing embrace and, after [From.GetHerHis] initial surprise, shouted at my lover to get out I was speechless. [From.GetSheHeCap] demanded that I stopped seeing my lover, or else...;Je pensais que [From.GetFirstName] avait quitté la demeure pendant plusieurs heures, alors quand [From.GetIlElle] a ouvert la porte de la chambre et qu'[From.GetIlElle] nous a surpris dans une étreinte plutôt embarrassante, qu'[From.GetIlElle] lui a hurlé de ficher le camp, j'étais sans voix. [From.GetIlElleCap] a évidemment exigé que je cesse d'avoir un comportement adultère, sinon...;Ich dachte, [From.GetFirstName] wäre für einige Stunden aus dem Hause, als [From.GetSheHe] plötzlich die Türe zum Schlafzimmer öffnete und mich mit meiner Liebe in umschlungener Haltung erwischte, und dann - nach einer Sekunde der Überraschung – laut schreiend meinen Partner hinauswarf, woraufhin ich sprachlos war. [From.GetSheHeCap] forderte, dass ich aufhörte, meine Liebschaft zu treffen, ansonsten ...;;Pensé que [From.GetFirstName] estaría fuera varias horas, por lo que cuando [From.GetSheHe] abrió la puerta de la alcoba, me pilló con mi amante en una postura bastante comprometedora. Tras la sorpresa inicial, le gritó a mi amante que se marchara. Me quedé sin palabras. [From.GetSheHeCap] exigió que dejara de ver a mi amante, o de lo contrario...;Pensavo che [From.GetFirstName] sarebbe stato via per diverse ore, così quando [From.GetSheHe] aprì la porta della camera e trovò me e il mio amante in un abbraccio piuttosto imbarazzante e, dopo la [From.GetHerHis] iniziale sorpresa, urlò al mio amante di sparire io rimasi senza parole. [From.GetSheHeCap] esigette che io cessassi di vedere il mio amante, o altrimenti...;;;;;;;;x
EVTOPTA64041;I won't break it up!;Je ne le dirai pas !;Ich werde es nicht beenden!;;¡No voy a dejarlo!;Non lo romperò!;;;;;;;;x
EVTOPTB64041;Anything for the sake of domestic peace!;Tout pour la paix intérieure !;Alles, um den häuslichen Frieden zu wahren!;;¡Lo que haga falta por el bien de la paz familiar!;Tutto per il bene della pace domestica!;;;;;;;;x
EVTDESC64045;I don't know what has happened lately, no matter what my lover does I feel irritated and have actually started to avoid [Root.GetHerHimOpp]. Our relationship brings me only irritation, it is as if we have grown apart...;Je ne comprends pas ce qui se passe ces derniers temps. Peu importe ce que fait mon amour illégitime, cela m'irrite et j'ai même commencé à l'éviter. Notre relation ne m'apporte que frustrations. C'est comme si nous nous étions éloignés...;Ich weiß nicht, was kürzlich passiert ist, aber egal was meine Liebschaft tut, ich fühle mich irritiert und habe angefangen, [Root.GetihmihrOpp] aus dem Weg zu gehen. Unsere Beziehung bringt mir nichts als Ärger ein, es ist, als hätten wir uns auseinander gelebt ...;;No sé qué pasa últimamente. Todo lo que mi amante hace me molesta y he empezado a evitar[Root.GetHerHimOpp]. Nuestra relación solo me aporta irritación, creo que nos hemos distanciado...;Non so che succeda ultimamente, tutto quello che fa il mio amore mi irrita e ho iniziato a evitare [Root.GetHerHimOpp]. La nostra relazione mi dà solo irritazione, è come se ci fossimo allontanati...;;;;;;;;x
EVTOPTA64045;I don't love [Root.GetHerHimOpp] anymore;Je ne l'aime plus;Es existiert keine Liebe [Root.GetihmihrOpp] gegenüber mehr.;;Ya no [Root.GetHerHimOpp] amo;Non amo più [Root.GetHerHimOpp];;;;;;;;x
EVTDESC64046;[From.GetTitledFirstName] has avoided me for some time, and the rare occasions when we meet have turned from the love-filled evenings I remember to hours of arguing and disagreement. It did not come as a shock when [From.GetTitledFirstName] told me [From.GetSheHe] wanted to end our relationship but it hurt more than I thought it would.;[From.Get_Le_TitledFirstName] m'évite depuis quelque temps et les rares occasions où nous nous rencontrons, l'amour laisse place à la dispute et au désaccord. Cela ne m'a pas étonné lorsqu'[From.GetIlElle] m'a dit qu'[From.GetIlElle] voulait mettre fin à notre relation, mais cela m'a fait plus mal que je ne l'aurais cru.;[From.GetTitledFirstName] hat mich einige Zeit gemieden und die seltenen Gelegenheiten, an denen wir uns trafen, veränderten sich von einst liebeserfüllten Nächten zu Nächten des Streitens und der Uneinigkeit. Es war kein Schock, als [From.GetTitledFirstName] mir erklärte, [From.GetSheHe] wolle unsere Beziehung beenden, aber es hat mich doch mehr verletzt, als ich dachte.;;[From.GetTitledFirstName] me ha estado esquivando y las escasas ocasiones en que nos hemos visto han dejado de ser veladas llenas de amor para convertirse en noches de discusiones y desacuerdos. Cuando [From.GetTitledFirstName] me dijo que  [From.GetSheHe] quería romper nuestra relación no me sorprendió, pero me dolió más de lo esperado.;[From.GetTitledFirstName] è da un po' che mi evita e le rare occasioni in cui ci incontriamo si sono trasformate dalle serate piene di amore che ricordo in serate di litigi e discussioni. Non è stata una sorpresa quando [From.GetTitledFirstName] mi ha detto che [From.GetSheHe] voleva chiudere il nostro rapporto, ma fa più male di quanto immaginassi.;;;;;;;;x
EVTOPTA64046;In the end we parted as friends...;Nous sommes finalement restés bons amis...;Am Ende sind wir als Freunde auseinander gegangen ...;;Al final quedamos como amigos…;Alla fine siamo rimasti buoni amici...;;;;;;;;x
EVTDESC64050;Since we were young, we had always felt there was something between us, something that made certain situations more awkward than they should have been. Our teenage infatuation has deepened and grown into something more, something that is hard to explain...;Depuis notre adolescence, nous ressentons qu'il y a quelque chose entre nous, quelque chose qui fait que certaines situations sont plus difficiles qu'elles ne devraient l'être en réalité. Cet engouement de notre jeunesse s'est amplifié et développé en quelque chose de difficile à expliquer...;Seit wir jung waren, hatten wir immer gespürt, das etwas zwischen uns stand, etwas, das bestimmte Situationen unangenehmer machte, als sie hätten sein sollen. Unsere Jugendliebe hat sich vertieft und wuchs zu etwas Größerem heran, zu etwas, das schwer zu beschreiben ist ...;;Desde que éramos jóvenes, siempre sentimos que había algo entre nosotros, que provocó que algunas situaciones resultaran más difíciles de lo necesario. Nuestro enamoramiento adolescente ha arraigado y se ha convertido en algo más, difícil de explicar...;Sin da quando eravamo giovani, abbiamo sempre sentito che c'era qualcosa tra di noi, qualcosa che rendeva certe situazioni più difficili di quanto avrebbero dovuto essere. La nostra infatuazione adolescenziale si è sviluppata in qualcosa di più, qualcosa che è difficile da spiegare...;;;;;;;;x
EVTOPTA64050;Our infatuation has turned into love;Notre engouement s'est transformé en amour;Unsere Teenager-Romanze verwandelte sich in Liebe;;Nuestro enamoramiento se ha convertido en amor;La nostra infatuazione si è trasformata in amore;;;;;;;;x
EVTTOOLTIP64051;Does [This.GetTitledFirstName] feel the same as I do?;Est-ce que [This.Get_le_TitledFirstName] a les mêmes sentiments que moi ?;Fühlt [This.GetTitledFirstName] ebenso wie ich?;;¿Se siente [This.GetTitledFirstName] igual que yo?;[This.GetTitledFirstName] prova i miei stessi sentimenti?;;;;;;;;x
EVTOPTB64050;This was just something for us growing up;C'était simplement quelque chose avec lequel nous avons grandi;Dies diente eigentlich mehr unserem Erwachsenwerden;;Había algo creciendo para nosotros;Era semplicemente qualcosa con cui siamo cresciuti.;;;;;;;;x
EVTTOOLTIP64052;Has the teenage infatuation turned into affection between [This.GetTitledFirstName] and [Root.GetTitledFirstName]?;L'engouement s'est-il transformé en affection entre [This.Get_le_TitledFirstName] et [Root.Get_le_TitledFirstName] ?;Hat sich die Teenagerliebe zu echter Zuneigung zwischen [This.GetTitledFirstName] und [Root.GetTitledFirstName] entwickelt?;;¿Se ha convertido el capricho juvenil entre [This.GetTitledFirstName] y [Root.GetTitledFirstName] en afecto?;L'infatuazione adolescenziale tra [This.GetTitledFirstName] e [Root.GetTitledFirstName] si è trasformata in affetto?;;;;;;;;x
EVTDESC64051;The teenage infatuation I felt for [From.GetTitledFirstName] has turned into something more, maybe love, and I know [From.GetTitledFirstName] feels the same way as I do.;L'engouement d'adolescent que je ressentais pour [From.Get_le_TitledFirstName] s'est transformé en quelque chose de plus fort, peut-être en amour, et je sais que [From.Get_le_TitledFirstName] ressent la même chose que moi.;Die Teenager-Liebe, die ich für [From.GetTitledFirstName] empfand, hat sich zu etwas Größerem - vielleicht Liebe - entwickelt und ich weiß, dass [From.GetTitledFirstName] genauso fühlt wie ich.;;El capricho juvenil que sentía por [From.GetTitledFirstName] se ha convertido en algo más y sé que [From.GetTitledFirstName] siente lo mismo que yo.;L'infatuazione adolescenziale che avvertivo per [From.GetTitledFirstName] si è trasformata in qualcosa di più grande, forse amore, e so che [From.GetTitledFirstName] prova i miei stessi sentimenti.;;;;;;;;x
EVTOPTA64051;So this is love...?;Est-ce l'amour ?;Also, das ist Liebe ...?;;¿Así que esto es el amor...?;Quindi questo è l'amore...?;;;;;;;;x
EVTDESC64052;[From.GetTitledFirstName] and I used to have a... teenage crush on each other and I met [From.GetHerHim] today and the old feelings welled up. Before I could say something embarrassing, [From.GetTitledFirstName] laughed away our teenage infatuation and told me that [From.GetSheHe] is still fond of me.;[From.Get_Le_TitledFirstName] et moi avions... le béguin l'un pour l'autre lorsque nous étions adolescents et lorsque nous nous sommes croisés aujourd'hui, les vieux sentiments ont refait surface. Avant que je ne puisse dire quelque chose de gênant, [From.Get_le_TitledFirstName] a ri de notre engouement d'adolescents et m'a dit qu'[From.GetIlElle] s'éprenait toujours de moi.;[From.GetTitledFirstName] und ich ... schwärmten als Jugendliche füreinander und als ich [From.GetHerHim] heute traf, flammten die alten Gefühle wieder auf. Bevor ich etwas Peinliches sagen konnte, lachte [From.GetTitledFirstName] über unsere Romanze als Teenager und sagte mir, dass [From.GetSheHe] noch immer in mich verliebt sei.;;[From.GetTitledFirstName] y yo tuvimos un... capricho adolescente y cuando [From.GetHerHim] encontré hoy, los antiguos sentimientos afloraron. Antes de que pudiera decir nada comprometido, [From.GetTitledFirstName] se rió de nuestro amor juvenil y me dijo que a [From.GetSheHe] todavía le gusto.;Io e [From.GetTitledFirstName] avevamo ... una reciproca cotta adolescenziale e oggi ho incontrato [From.GetHerHim] ed i vecchi sentimenti sono rifioriti. Prima che potessi dire qualcosa di imbarazzante, [From.GetTitledFirstName] ha riso della nostra infatuazione adolescenziale e mi ha detto che [From.GetSheHe] prova ancora qualcosa per me.;;;;;;;;x
EVTOPTA64052;Yes, it was only a teenage infatuation...;Oui, ce n'était qu'un engouement d'adolescent;Ja, es war nur eine Teenager-Romanze ...;;Sí, solo fue un amor juvenil...;Si, era solo un infatuazione adolescenziale...;;;;;;;;x
EVTOPTB64052;But I loved you...;Mais, je vous ai aimé...;Aber ich liebte Euch ...;;Pero yo te amaba...;Ma io ti ho amata...;;;;;;;;x
IMAM;Imam;Imam;Imam;;Imán;Imam;;;;;;;;x
IMAM_FOA;Your Highness;Votre Altesse;Eure Hoheit;;Su Alteza;Sua Altezza;;;;;;;;x
LOADING_TIP_22;Children are born with a fraction of their parents' dynasties' total Prestige.;Les enfants naissent avec une fraction du Prestige total des dynasties de leurs parents.;Kinder werden mit einem Teil des Gesamtprestiges ihrer elterlichen Dynastie geboren.;;Los niños nacen con una parte del prestigio de las dinastías de sus progenitores.;I bambini nascono con una parte del Prestigio totale delle Dinastie dei loro genitori;;;;;;;;x
LOADING_TIP_23;Agnatic Succession means only males can inherit.;La succession agnatique signifie que seuls les hommes peuvent hériter.;Agnatische Nachfolge bedeutet, dass nur Männer erben können.;;La sucesión agnaticia significa que solo los varones pueden heredar.;La Successione Agnatica significa che solo i maschi possono ereditare.;;;;;;;;x
LOADING_TIP_24;Agnatic-Cognatic (a.k.a. Male Preference) Succession means females can inherit only if there are no valid males.;La succession agnatico-cognatique (c.-à-d. la préférence masculine) signifie que les femmes ne peuvent hériter que s'il n'y a pas d'héritier mâle valide.;Die Agnatisch-Kognatische Nachfolge (auch Männlicher Vorzug genannt) bedeutet, dass Frauen nur dann erben können, wenn kein legitimer männlicher Nachkomme vorhanden ist.;;La sucesión agnaticia-cognaticia (preferencia masculina) significa que las mujeres pueden heredar solo en caso de ausencia de varón.;La Successione Agnatico-Cognatica (la c.d. Preferenza Maschile) significa che le femmine possono ereditare solo se non ci sono eredi maschi validi.;;;;;;;;x
