#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;§Y[GetTitledFirstName]§! può permettersi il proprio riscatto;;;;;;;;x
EVTDESC_SOA_1424;The Nizari Ismaili Hashshashins have constructed a castle in [Root.GetName]!;Les Hashshâshîns ont bâti un château en [Root.GetName] !;Die Nizari-Ismaili Haschaschin haben in [Root.GetName] eine Burg errichtet!;;¡Los ismaelitas nizaríes Hashshashins han construido un castillo en [Root.GetName]!;Gli Assassini Nizariti Ismailiti hanno costruito un castello in [Root.GetName]!;;;;;;;;x
EVTDESC_SOA_1431;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the dreaded Hashshashins in their shady struggles. This will forever disinherit him and he will never disgrace the dynasty with his decadence.;M[From.GetOnA] [GetFromRelation], [From.Get_le_TitledFirstName], a demandé à rejoindre l'Ordre des redoutés Hashshâshîns dans leur combat.\nCela le déshériterait à jamais, mais nous apporterait l'assurance qu'il ne déshonorera jamais la dynastie par sa décadence.;Mein [GetFromRelation] [From.GetTitledFirstName] will sich den gefürchteten Haschaschin in ihrem zwielichtigen Kampf anschließen. Er wird auf ewig enterbt und wird niemals der Dynastie mit seiner Dekadenz Schande bereiten.;;Mi [GetFromRelation] [From.GetTitledFirstName] ha solicitado unirse a los temibles Hashshashins en su tenebrosa lucha. Esta acción le desheredará para siempre y su decadencia no traerá nunca la desgracia a esta dinastía.;Mio [GetFromRelation], [From.GetTitledFirstName], ha chiesto di unirsi ai temuti Assassini nella loro oscura lotta. Questo lo diserederebbe definitivamente ed egli non potrà più disonorare la Dinastia con la sua decadenza.;;;;;;;;x
EVTTOOLTIP_SOA_1432;[This.GetTitledFirstName] joins the Hashshashins.;[This.Get_Le_TitledFirstName] a rejoint les Hashshâshîns.;[This.GetTitledFirstName] schließt sich den Haschaschin an.;;[This.GetTitledFirstName] se une a los Hashshashins.;[This.GetTitledFirstName] entra a far parte degli Assassini.;;;;;;;;x
EVTDESC_SOA_1454;The Hashshashins have constructed a castle in [Root.GetName]!;Les Hashshâshîns ont bâti un château en [Root.GetName] !;Die Haschaschim haben in [Root.GetName] eine Burg errichtet!;;¡Los Hashshashins han construido un castillo en [Root.GetName]!;Gli Hashashin hanno costruito un castello in [Root.GetName]!;;;;;;;;x
EVTDESC_SOA_1461;Great [Root.PrimaryTitle.GetRulerTitle], your antagonism is misguided! The Order serves Allah, but, one has to wonder, do you?\n\nWith furious anger,\n\nGrand Master [From.GetFirstName];Noble [Root.PrimaryTitle.GetRulerTitle], cet acte est complètement injustifié ! L'Ordre sert Allah, mais certains se posent la question : vous, le servez-vous ?\n\nMa colère est bien réelle,\nGrand maître [From.GetFirstName];Großer [Root.PrimaryTitle.GetRulerTitle], Eure Ablehnung ist fehlgeleitet. Der Orden dient Allah, doch man muss sich fragen, ob auch Ihr das tut.\n\nIn heiligem Zorn,\n\nGroßmeister [From.GetFirstName];;Gran [Root.PrimaryTitle.GetRulerTitle], ¡este antagonismo es un error! La Orden sirve a Alá, pero cabe preguntarse, ¿y usted?\n\nFuriosamente encolerizado,\n\nGran Maestre [From.GetFirstName];Grande [Root.PrimaryTitle.GetRulerTitle], il tuo antagonismo non è giustificato! L'Ordine serve Allah, tu invece chi servi?\n\nCon furente rabbia,\n\nGran Maestro [From.GetFirstName];;;;;;;;x
EVTDESC_SOA_1531;My [GetFromRelation], [From.GetTitledFirstName], has requested to join the fearsome Jomsvikings in their adventures, even though this will forever disinherit him.;M[From.GetOnA] [GetFromRelation], [From.Get_le_TitledFirstName], a demandé à rejoindre les terrifiants Jomsvikings dans leurs aventures, même si cela implique qu'il n'héritera jamais.;Mein [GetFromRelation] [From.GetTitledFirstName] will sich den gefürchteten Jomswikingern bei ihren Abenteuern anschließen, obwohl er dadurch auf ewig enterbt wird.;;Mi [GetFromRelation] [From.GetTitledFirstName] ha solicitado unirse a los temibles Jomsvikings en sus aventuras, a pesar de que esta acción le desheredará para siempre.;Mio [GetFromRelation], [From.GetTitledFirstName], ha chiesto di unirsi ai temuti Vichinghi di Jomsborg nelle loro avventure, anche se ciò lo diserederebbe definitivamente.;;;;;;;;x
EVTTOOLTIP_SOA_1532;[This.GetTitledFirstName] becomes a Jomsviking.;[This.Get_Le_TitledFirstName] devient Jomsviking.;[This.GetTitledFirstName] wird Jomswikinger.;;[This.GetTitledFirstName] se convierte en Jomsviking.;[This.GetTitledFirstName] diventa un Vichingo di Jomsborg.;;;;;;;;x
EVTDESC_SOA_1541;Great [Root.PrimaryTitle.GetRulerTitle], your extremely generous donation will aid us greatly in our fight for the glory of the Old Gods! You have my friendship, as well as that of both gods and priesthood. May the gods smile on you.\nFor the Allfather!\n\nWarchief [From.GetFirstName];Noble [Root.PrimaryTitle.GetRulerTitle], votre très généreuse contribution nous sera d'une grande aide dans notre combat à la gloire des anciens dieux !\nAcceptez notre reconnaissance, ainsi que celle des dieux et du clergé. Puissent les dieux vous protéger.\n\nGloire à Odin, le Père de tout !\nChef de guerre [From.GetFirstName];Großer [Root.PrimaryTitle.GetRulerTitle], Eure äußerst großzügige Spende ist uns eine große Hilfe in unserem Kampf für den Ruhm der Alten Götter! Euch gehört meine Freundschaft und auch die der Götter und Priester. Mögen die Götter Euch wohlgesonnen sein.\nFür den Allvater!\n\nKriegshäuptling [From.GetFirstName];;Gran [Root.PrimaryTitle.GetRulerTitle], ¡esta donación tan generosa nos será de gran ayuda en nuestra lucha por la gloria de los antiguos dioses! Tiene mi amistad, así como la de los dioses y del sacerdocio. Que los dioses le sonrían.\n¡Por el Creador!\n\nJefe Guerrero [From.GetFirstName];Grande [Root.PrimaryTitle.GetRulerTitle], la tua generosissima donazione ci aiuterà grandemente nella nostra lotta per la gloria degli Antichi Dei! Hai la mia amicizia, come quella degli Dei e del Clero. Che gli Dei vi arridano.\nPer il Padre degli Dei!\n\nComandante della Guerra [From.GetFirstName];;;;;;;;x
EVTDESC_SOA_1553;Mighty [Root.GetTitledFirstName], the Jomsviking brotherhood has need of another base from which to strike at the weak followers of the lesser gods. I understand that there is a suitable location in your demesne, in [FromFrom.GetName]. I am willing to pay you 100 gold in exchange for the right to construct a fortress there.\nGlory to Odin!\n\nWarchief [From.GetFirstName];Grandiose [Root.GetTitledFirstName], la fraternité Jomsviking a besoin d'une nouvelle base d'où frapper les faibles disciples des dieux inférieurs. Nous croyons savoir qu'il existe un emplacement approprié pour cela sur votre territoire de [FromFrom.GetName].\nNous sommes prêts à vous payer 100 d'or en échange du droit d'y construire une forteresse.\n\nGloire à Odin !\nChef de guerre [From.GetFirstName];Mächtiger [Root.GetTitledFirstName], die Bruderschaft der Jomswikinger braucht eine weitere Basis für ihren Kampf gegen die schwachen Anhänger der geringeren Götter. Ich habe erfahren, dass es in Eurem Reich einen geeigneten Standort gibt, nämlich in [FromFrom.GetName]. Ich zahle Euch 100 Gold für das Recht, dort eine Festung zu errichten.\nRuhm sei Odin!\n\nKriegshäuptling [From.GetFirstName];;Poderoso [Root.GetTitledFirstName], la hermandad Jomsviking precisa otra base desde la que atacar a los débiles seguidores de los dioses menores. Tengo conocimiento de que hay un lugar apropiado en su heredad, en [FromFrom.GetName]. Estoy dispuesto a pagarle 100 oros a cambio del derecho a construir una fortaleza allí.\n¡Gloria a Odín!\n\nJefe Guerrero [From.GetFirstName];Possente [Root.GetTitledFirstName], la confraternita dei Vichinghi di Jomsborg ha bisogno di un'altra base da cui colpire i deboli seguaci degli Dei inferiori. Mi è stato riferito di un luogo idoneo nei tuoi domini - in [FromFrom.GetName]. Sono disposto a pagarvi 100 monete d'oro in cambio del diritto di costruire una fortezza laggiù.\nGloria a Odino!\n\nComandante della Guerra [From.GetFirstName];;;;;;;;x
EVTOPTB_SOA_1553;No, that region is mine;Non, cette région et ses richesses m'appartiennent.;Nein, das Gebiet gehört mir.;;No, esa región es mía;No, quella regione è mia;;;;;;;;x
EVTDESC_SOA_1554;The Jomsvikings have constructed a castle in [Root.GetName]!;Les Jomsvikings ont édifié un château en [Root.GetName] !;Die Jomswikinger haben in [Root.GetName] eine Burg errichtet!;;¡Los Jomsvikings han construido un castillo en [Root.GetName]!;I Vichinghi di Jomsborg hanno costruito un castello in [Root.GetName]!;;;;;;;;x
EVTDESC_SOA_1561;Great [Root.PrimaryTitle.GetRulerTitle], your wrath is misdirected! The Order serves the gods faithfully, but, one has to wonder, do you?\n\n[From.Religion.GetRandomGodNameCap] curse you!,\n\nWarchief [From.GetFirstName];Konungar [Root.PrimaryTitle.GetRulerTitle], cet acte est complètement injustifié ! La fraternité sert les dieux avec ferveur, mais votre acte pose une question : êtes-vous un vrai nordique, ou un simple pillard ?\n\nQue [From.Religion.GetRandomGodName] nous venge !\nChef de guerre [From.GetFirstName];Großer [Root.PrimaryTitle.GetRulerTitle], Euer Zorn ist fehlgeleitet! Der Orden dient treu den Göttern, doch man muss sich fragen, ob Ihr das auch tut!\n\n[From.Religion.GetRandomGodNameCap] soll Euch verfluchen!\n\nKriegshäuptling [From.GetFirstName];;Gran [Root.PrimaryTitle.GetRulerTitle], ¡su ira está mal encaminada! La Orden sirve fielmente a los dioses, pero cabe preguntarse, ¿y usted?\n\n¡Que [From.Religion.GetRandomGodNameCap] le maldiga!\n\nJefe Guerrero [From.GetFirstName];Grande [Root.PrimaryTitle.GetRulerTitle], la tua rabbia è mal indirizzata! L'Ordine serve fedelmente gli dei, tu invece chi servi??\n\n[From.Religion.GetRandomGodNameCap] ti maledica!,\n\nComandante della Guerra [From.GetFirstName];;;;;;;;x
EVTOPTC_SOA_4000;This will stir up the peasants...;Les paysans vont s'agiter...;Dies wird die Bauern aufrühren...;;Esto sembrará cizaña entre los campesinos...;Questo fomenterà i contadini...;;;;;;;;x
EVTDESC_SOA_4020;I am greatly impressed by the wisdom of a local [Root.Location.Religion.GetName] preacher. Heresy or not, I am starting to believe...;La sagesse et les mots d'un prêcheur [Root.Location.Religion.GetName] local m'impressionne fortement. Hérésie ou non, je commence à y croire...;Ich bin sehr beeindruckt durch die Weisheit eines Predigers in [Root.Location.Religion.GetName]. Ketzerei oder nicht, ich beginne zu glauben...;;Estoy muy impresionado por la sabiduría de un predicador local de [Root.Location.Religion.GetName]. Sea herejía o no, estoy empezando a creer...;Sono fortemente impressionato dalla saggezza di un predicatore locale di fede [Root.Location.Religion.GetName]. Eresia o meno, inizio a credere...;;;;;;;;x
EVTOPTA_SOA_4020;Embrace the [Root.Location.Religion.GetName] creed!;Embrassons la religion [Root.Location.Religion.GetName] !;Bekennt Euch zum [Root.Location.Religion.GetName]en Glauben!;;¡Abrazar el credo de [Root.Location.Religion.GetName]!;Abbraccia il credo [Root.Location.Religion.GetName]!;;;;;;;;x
EVTOPTB_SOA_4020;It is too dangerous...;C'est trop risqué...;Es ist zu gefährlich...;;Es demasiado peligroso...;È troppo pericoloso...;;;;;;;;x
EVTDESC_SOA_4021;My [GetFromRelation] [From.GetBestName] has embraced a dangerous heresy, no doubt influenced by local preachers.;M[From.GetOnA] [GetFromRelation], [From.Get_only_le_Title][From.GetBestName], est adepte d'une dangereuse hérésie, sans doute à cause de l'influence de prédicateurs locaux.;[From.GetBestName] hat sich zu einer gefährlichen Ketzerei bekannt, wohl unter dem Einfluss fremder Prediger.;;Mi [GetFromRelation] [From.GetBestName] ha abrazado una peligrosa herejía, sin duda influenciado por los predicadores locales.;Mio [GetFromRelation] [From.GetBestName] ha abbracciato una pericolosa eresia, influenzato senza dubbio dai predicatori locali.;;;;;;;;x
EVTOPTA_SOA_4021;Demand reconversion!;Exigeons sa reconversion ! ;[From.GetSheHeCap] soll abschwören!;;¡Exigir la reconversión!;Esigi la riconversione!;;;;;;;;x
EVTOPTB_SOA_4021;Let it slide;Ce n'est pas grave;Ignoriert es;;Dejarlo caer;Lascia correre;;;;;;;;x
EVTOPTC_SOA_4021;Engage [From.GetObjectPronoun] in theological debate;Une confrontation théologique s'impose;Verwickelt [From.GetObjectPronoun] in eine theologische Debatte;;Involucrar[From.GetObjectPronoun] en el debate teológico;Impegna [From.GetObjectPronoun] in un dibattito teologico;;;;;;;;x
EVTTOOLTIP_SOA_4022;[This.GetTitledFirstName] receives an ultimatum;[This.Get_Le_TitledFirstName] reçoit un ultimatum;[This.GetTitledFirstName] bekommt ein Ultimatum gestellt;;[This.GetTitledFirstName] recibe un ultimátum;[This.GetTitledFirstName] riceve un ultimatum;;;;;;;;x
EVTTOOLTIP_SOA_4025;A carefully written letter is sent to [This.GetTitledFirstName];Une lettre aux mots savamment choisis est envoyée [This.Get_au_TitledFirstName];Ein vorsichtig formulierter Brief wird an [This.GetTitledFirstName] geschickt;;Se envía una carta escrita con esmero a [This.GetTitledFirstName];Una lettera scritta con cura è inviata a [This.GetTitledFirstName];;;;;;;;x
EVTDESC_SOA_4022;It has come to my attention that your mind has been clouded by heretic nonsense. This is an affront to [From.Religion.GetRandomGodName]! Return to the true path or face my wrath. Your liege,\n\n[From.GetTitledFirstName];Il m'a été rapporté que votre jugement avait été obscurci par des absurdités hérétiques. C'est un affront envers [From.Religion.GetRandomGodName] ! Revenez sur le droit chemin ou subissez ma colère !\n\nVotre [From.GetLordLady] lige,\n[From.GetTitledFirstName];Mir ist zu Ohren gekommen, dass Eure Seele von ketzerischer Irrlehre verwirrt worden ist. Diese ist eine Beleidigung von [From.Religion.GetRandomGodName]! Kehrt auf den Pfad der reinen Lehre zurück oder Ihr bekommt meinen Zorn zu spüren. Euer Lehnsherr\n\n[From.GetTitledFirstName];;Ha llegado a mi conocimiento que tu mente se ha visto empañada por herejías sin sentido. ¡Esto es una afrenta a [From.Religion.GetRandomGodName]! Regresa al buen camino o deberás enfrentarte a mi ira. Tu señor,\n\n[From.GetTitledFirstName];Mi è stato riferito che la tua mente è stata annebbiata dalle stupidaggini eretiche. Questo è un affronto a [From.Religion.GetRandomGodName]! Torna sulla retta via o assaggerai la mia ira. Il tuo signore,\n\n[From.GetTitledFirstName];;;;;;;;x
EVTTOOLTIP_SOA_4023;[This.GetTitledFirstName] receives my answer;[This.Get_Le_TitledFirstName] reçoit ma réponse;[This.GetTitledFirstName] bekommt meine Antwort;;[This.GetTitledFirstName] recibe mi respuesta;[This.GetTitledFirstName] riceve la mia risposta;;;;;;;;x
EVTTOOLTIP_SOA_4024;[This.GetTitledFirstName] is told of my refusal;[This.Get_Le_TitledFirstName] apprend mon refus;[This.GetTitledFirstName] wird über meine Weigerung unterrichtet;;[This.GetTitledFirstName] conoce mi negativa;[This.GetTitledFirstName] viene a conoscenza del mio rifiuto;;;;;;;;x
EVTDESC_SOA_4023;My dear [GetFromReverseRelation], I assure you that I am a righteous believer. I shall close my ears to the spoutings of the local heretics and pray for their imminent eradication!\n\nYour faithful [GetFromRelation],\n\n[From.GetTitledFirstName];M[Root.GetOnA] ch[Root.GetErEre] [GetFromReverseRelation], \nJe vous assure que ma foi est sincère. Je ne prêterai plus attention aux lubies de ces hérétiques et prierai pour leur éradication imminente !\n\nVotre fidèle [GetFromRelation],\n[From.GetTitledFirstName];Mein lieber [GetFromReverseRelation], ich versichere Euch, dass ich rechtgläubig bin. Ich werde meine Ohren gegenüber den Sprüchen der falschen Prediger verschließen und für ihre baldige Auslöschung beten!\n\nEuer ergebener [GetFromRelation],\n\n[From.GetTitledFirstName];;Mi querido [GetFromReverseRelation], te aseguro que soy un creyente recto. ¡Cerraré los oídos a las falacias de los herejes locales y rogaré por su erradicación inminente!\n\nTu fiel [GetFromRelation],\n\n[From.GetTitledFirstName];Mio caro [GetFromReverseRelation], ti assicuro di essere un giusto credente. Mi tapperò le orecchie di fronte alle declamazioni degli eretici locali e pregherò per la loro imminente eradicazione!\n\nIl tuo fedele [GetFromRelation],\n\n[From.GetTitledFirstName];;;;;;;;x
