#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
EVTDESC_WOL_212;I sent [From.GetFirstName] a beautiful necklace and covered her room with wildflowers, but I've heard nothing back from her...;J'ai envoyé un magnifique collier à [From.GetFirstName], et j'ai recouvert son lit de fleurs sauvages, mais je n'ai reçu aucun signe d'elle...;Ich sandte [From.GetFirstName] eine schöne Halskette und schmückte ihren Raum mit Wildblumen, aber ich habe noch keine Antwort von ihr erhalten.;;He enviado a [From.GetFirstName] un precioso collar y cubrí su dormitorio con flores silvestres, pero no he escuchado nada de ella después.;Ho mandato una bellissima collana a [From.GetFirstName] ed ho riempito la sua camera di fiori di campo. Ma non ho ricevuto alcuna risposta da lei...;;;;;;;;x
EVTDESC_WOL_212_M;I sent [From.GetFirstName] a magnificent sword as a gift, but all I got in return was silence.;J'ai envoyé une magnifique épée à [From.GetFirstName] comme présent, mais le silence fut sa seule réponse.;Ich sandte [From.GetFirstName] ein prächtiges Schwert als Geschenk, aber ich habe nichts als Schweigen als Gegenleistung erhalten.;;Envié a [From.GetFirstName] una magnífica espada como regalo, pero todo lo que conseguí a cambio es silencio.;Ho mandato a [From.GetFirstName] una magnifica spada come regalo, ma tutto quello che ho ottenuto in cambio è stato il silenzio.;;;;;;;;x
EVTOPTA_WOL_212;It could have been worse!;Cela pourrait être pire !;Es hätte schlimmer sein können.;;¡Podría haber sido peor!;Poteva andare peggio!;;;;;;;;x
EVTOPTB_WOL_212;This is going nowhere.;Cela ne mène nulle part.;Daraus wird sich nichts entwickeln.;;Esto no va en ninguna parte.;Questo non porterà a nulla.;;;;;;;;x
EVTDESC_WOL_213;I sent [From.GetFirstName] a beautiful necklace and covered her room with wildflowers... Today I found my bed full of wilted petals and a bent, rusty nail on my pillow!;J'ai envoyé un magnifique collier à [From.GetFirstName], et j'ai recouvert son lit de fleurs sauvages... aujourd'hui, j'ai trouvé mon lit recouvert de pétales fanés, avec un clou rouillé sur mon oreiller !;Ich sandte [From.GetFirstName] eine schöne Halskette und schmückte ihren Raum mit Wildblumen. Heute fand ich mein Bett mit welken Blüten bedeckt vor und ein rostiger Nagel begrüßte mich auf meinem Kopfkissen!;;Envié a [From.GetFirstName] un precioso collar y cubrí su dormitorio con flores silvestres... ¡Hoy he encontrado mi cama llena de pétalos marchitos y un clavo doblado, oxidado en mi almohada!;Ho mandato una bellissima collana a [From.GetFirstName] ed ho riempito la sua camera di fiori di campo... Oggi mi sono ritrovato il mio letto pieno di petali appassiti e un vecchio chiodo arrugginito sul mio cuscino!;;;;;;;;x
EVTDESC_WOL_213_M;Some time ago, I sent [From.GetFirstName] a magnificent sword as a gift. Today, I found it jammed into my loom, the weave completely ruined!;Il y a quelque temps, j'ai envoyé une magnifique épée à [From.GetFirstName] en tant que présent. Aujourd'hui, je l'ai trouvée enfoncée dans mon métier à tisser, ruinant toute la toile !;Vor einiger Zeit sandte ich [From.GetFirstName] ein prächtiges Schwert als Geschenk. Heute fand ich es in meinem Webstuhl geklemmt. Das Tuch ist völlig ruiniert!;;Hace algún tiempo, envié a [From.GetFirstName] una magnífica espada como un regalo. Hoy, la he encontrado atascada en mi telar, ¡la trama completamente arruinada!;Ho mandato a [From.GetFirstName] una magnifica spada come regalo. Oggi l'ho trovata incastrata nel mio telaio, la trama era completamente rovinata!!;;;;;;;;x
EVTOPTA_WOL_213;[From.GetSubjectPronounCap] is feisty! I love a good challenge!;Quelle fougue ! J'adore les défis !;[From.GetSubjectPronounCap] ist kratzbürstig! Ich liebe Herausforderungen!;;¡[From.GetSubjectPronounCap] es combativo! Me encanta un buen reto!;[From.GetSubjectPronounCap] è tenace!! Adoro una bella sfida!;;;;;;;;x
EVTOPTB_WOL_213;That's it, I'm wasting my talents!;Ça suffit, je gaspille mes talents !;Das war's. Ich verschwende hier nur mein Talent!;;¡Basta! ¡Estoy malgastando mis talentos!;Proprio così, sto sprecando il mio talento!;;;;;;;;x
EVTTITLE_WOL_220;Rumors of Infatuation;Rumeurs de passion passagère;Gerüchte von Verliebtheit;;Rumores de encaprichamiento;Voci di una Infatuazione;;;;;;;;x
EVTDESC_WOL_220;I didn't credit it when my maid claimed to have heard that [From.GetTitledFirstName] can't sleep because he's constantly thinking of me, but now all my friends are saying it too!;Au début, je n'ai pas cru ma domestique lorsqu'elle a affirmé que [From.Get_le_TitledFirstName] ne pouvait pas dormir car il pense à moi sans arrêt, mais désormais, tous mes amis me disent la même chose !;Als meine Magd behauptete, ich bereite [From.GetTitledFirstName] schlaflose Nächte voller Sehnsucht, glaubte ich ihr nicht, doch nun sind auch alle meine Freunde dieser Ansicht!;;¡No di crédito a mi criada cuando afirmó haber oído que [From.GetTitledFirstName] no puede dormir porque piensa constantemente en mí, pero ahora todos mis amigos también lo dicen!;Non ho dato molto peso quando la mia domestica ha affermato di aver sentito che [From.GetTitledFirstName] non riesce più a dormire perché mi desidera troppo, ma ora anche tutti i miei amici me lo ripetono!;;;;;;;;x
EVTDESC_WOL_220_CR;The chamber maid claims to have heard rumors that [From.GetTitledFirstName] can't sleep because he's constantly thinking about me... My own [GetFromRelation], bless [Root.Religion.GetRandomGodName]!;La domestique prétend avoir entendu des rumeurs affirmant que [From.Get_le_TitledFirstName] ne peut pas dormir car il pense à moi sans arrêt... m[From.GetOnA] propre [GetFromRelation] !;Die Zofe meinte, [From.GetTitledFirstName] könne Gerüchten zufolge nicht schlafen, da er voller Sehnsucht nach mir sei. Mein eigener [GetFromRelation]! [Root.Religion.GetRandomGodName] sei mir gnädig!;;La doncella de cámara dice haber oído rumores de que [From.GetTitledFirstName] no puede dormir porque está constantemente pensando en mí... ¡Mi proprio [GetFromRelation], bendito sea [Root.Religion.GetRandomGodName]!;La domestica afferma di aver sentito delle voci che [From.GetTitledFirstName] non riesce più a dormire perché mi desidera troppo ... La mia stessa [GetFromRelation], per [Root.Religion.GetRandomGodName]!;;;;;;;;x
EVTDESC_WOL_220_M;I didn't credit it when my manservant claimed to have heard that [From.GetTitledFirstName] twists and turns at night in the grip of passionate dreams, crying out my name, but now my friends are saying it too!;J'étais incrédule lorsque mon valet de chambre a affirmé que [From.Get_le_TitledFirstName] passe des nuits entières à crier mon nom à cause de ses rêves torrides, mais désormais, tous mes amis me disent la même chose !;Als mein Diener behauptete, [From.GetTitledFirstName] habe leidenschaftliche Träume von meiner Person, glaubte ich ihm nicht, doch nun sprechen auch meine Freunde davon!;;¡No di crédito a mi criado cuando afirmó haber oído que [From.GetTitledFirstName] se enrosca y gira por la noche por sueños apasionados, gritando mi nombre, pero ahora mis amigos también lo dicen!;Non ho dato peso alla mia servitù quando ha affermato di aver sentito che [From.GetTitledFirstName] si gira e rigira nel letto in preda a focosi sogni, gridando il mio nome, ma ora anche tutti i miei amici me lo ripetono!;;;;;;;;x
EVTDESC_WOL_220_CR_M;I didn't credit it when my manservant claimed to have heard that [From.GetTitledFirstName] twists and turns at night in the grip of passionate dreams, crying out my name, but now my friends are saying it too! My own [GetFromRelation], by [Root.Religion.GetRandomGodName]!;J'étais incrédule lorsque mon valet de chambre a affirmé que [From.Get_le_TitledFirstName] passe des nuits entières à crier mon nom à cause de ses rêves torrides, mais désormais, tous mes amis me disent la même chose ! M[From.GetOnA] propre [GetFromRelation] !;Als mein Diener behauptete, [From.GetTitledFirstName] habe leidenschaftliche Träume von meiner Person, glaubte ich ihm nicht, doch nun sprechen auch meine Freunde davon! Es handelt sich um meine eigene [GetFromRelation]! [Root.Religion.GetRandomGodName] sei mir gnädig!;;¡No di crédito a mi criado cuando afirmó haber oído que [From.GetTitledFirstName] se enrosca y gira por la noche por sueños apasionados, gritando mi nombre, pero ahora mis amigos también lo dicen! ¡Mi proprio [GetFromRelation], bendito sea [Root.Religion.GetRandomGodName]!;Non ho dato peso alla mia servitù quando ha affermato di aver sentito che [From.GetTitledFirstName] si gira e rigira nel letto in preda a focosi sogni, gridando il mio nome, ma ora anche tutti i miei amici me lo ripetono! la mia stessa [GetFromRelation], per [Root.Religion.GetRandomGodName]!;;;;;;;;x
EVTOPTA_WOL_220;How flattering!;Comme c'est flatteur !;Wie schmeichelhaft!;;¡Qué halagador!;Com'è piacevole!;;;;;;;;x
EVTOPTB_WOL_220;Unnatural! Why does this excite me?;Aberrant ! Et pourtant si excitant...;Widernatürlich! Doch warum bereitet es mir ein Prickeln?;;¡Innatural! ¿Por qué me excita esto?;Che cosa strana! Perché la cosa mi fa eccitare?;;;;;;;;x
EVTTITLE_WOL_221;Conquest by Rumor;Conquête par rumeur;Feldzug der Gerüchte;;Conquista por rumor;Conquistata dal Pettegolezzo;;;;;;;;x
EVTDESC_WOL_221;Some carefully placed words where they can easily be overheard by notorious gossips can be more effective than a love letter! [From.GetTitledFirstName] must have gotten my message, for I found a lock of hair wrapped in silk with [From.GetPossPronoun] personal seal in my chambers today.;Les bons mots, prononcés à proximité des bonnes oreilles, peuvent être plus efficaces encore qu'une lettre d'amour ! [From.Get_Le_TitledFirstName] a dû recevoir mon message, car j'ai trouvé une mèche de cheveux aujourd'hui dans mes appartements, enveloppée de soie et marquée de son sceau personnel.;Einige wohlplatzierte Worte, die zum Gerücht werden, können besser wirken als ein Liebesbrief! [From.GetTitledFirstName] hat meine Nachricht wohl erhalten, denn heute fand ich eine Haarlocke mit [From.GetPossPronoun] persönlichem Siegel in meinen Gemächern.;;¡Algunas palabras situadas con con cuidado dónde pueden ser fácilmente oídos por casualidad por célebres chismosos pueden ser más eficaces que una carta de amor! [From.GetTitledFirstName] debe haber recibido mi mensaje, ya que hoy encontré en mis cámaras un bucle envuelto en seda con [From.GetPossPronoun] sello personal.;Alcune parole accuratamente pronunciate dove possono facilmente essere ascoltate da noti pettegoli possono essere più efficaci di una lettera d'amore! [From.GetTitledFirstName] deve aver capito il mio messaggio, perché, oggi, ho trovato nelle mie stanze una ciocca di capelli avvolta nella seta con il [From.GetPossPronoun] personale sigillo.;;;;;;;;x
EVTOPTA_WOL_221;Hah! I shall have [From.GetObjectPronoun]!;Hah ! Son coeur sera mien !;Ha! [From.GetObjectPronoun] soll mein sein!;;¡Ja! ¡From.GetObjectPronoun] conseguiré!;Hah! La Conquisterò!;;;;;;;;x
EVTOPTB_WOL_221;Unfortunately, I don't want [From.GetObjectPronoun] anymore;Malheureusement, je ne suis plus intéressé[Root.Get_E];Leider habe ich das Interesse verloren.;;Por desgracia, ya no [From.GetObjectPronoun] deseo.;Sfortunatamente, non la desidero più;;;;;;;;x
EVTDESC_WOL_222;Some carefully placed words where they can easily be overheard by notorious gossips can be more effective than a love letter. Or so I thought, but my quarry, [From.GetTitledFirstName], has not responded in any way.;Les bons mots, prononcés à proximité des bonnes oreilles, peuvent être plus efficaces encore qu'une lettre d'amour ! Du moins, c'est ce que je croyais... mais ma proie, [From.Get_le_TitledFirstName], ne m'a pas encore répondu.;Einige wohlplatzierte Worte, die zum Gerücht werden, können besser wirken als ein Liebesbrief! Jedenfalls dachte ich das. Doch [From.GetTitledFirstName] hat auf meine Nachricht nicht reagiert.;;Algunas palabras situadas con con cuidado dónde pueden ser fácilmente oídos por casualidad por célebres chismosos pueden ser más eficaces que una carta de amor. O así que pensé, pero mi presa, [From.GetTitledFirstName] no ha respondido en forma alguna.;Alcune parole accuratamente pronunciate dove possono facilmente essere ascoltate da noti pettegoli possono essere più efficaci di una lettera d'amore. O almeno così credevo, ma per mia sfortuna, [From.GetTitledFirstName], non ha risposto in alcun modo.;;;;;;;;x
EVTOPTA_WOL_222;I need another tactic.;J'ai besoin d'une autre tactique.;Ich muss eine andere Taktik finden.;;Necesito otra táctica.;Devo cambiare tattica.;;;;;;;;x
EVTOPTB_WOL_222;Time to end this endeavor!;Il est temps de mettre un terme à cette aventure !;Ich muss diese Sache beenden!;;Es hora de poner fin a este esfuerzo!;È ora di porre fine a questo sforzo!;;;;;;;;x
EVTDESC_WOL_223;I thought some carefully placed words where they could easily be overheard by notorious gossips would be more effective than a love letter... Well, [From.GetTitledFirstName] clearly got the message, for [From.GetSubjectPronoun] has started rumors of [From.GetPossPronoun] own about me!;Je pensais qu'en disant quelques mots bien choisis là où les bonnes oreilles pourraient entendre, je serais plus efficace qu'avec une lettre d'amour... eh bien, [From.Get_le_TitledFirstName] a clairement reçu le message, du fait qu'[From.GetIlElle] a fait partir ses propres rumeurs à mon sujet !;Ich dachte, einige wohlplatzierte Worte, die zum Gerücht werden, könnten besser wirken als ein Liebesbrief... Nun ja, [From.GetTitledFirstName] hat meine Nachricht wohl erhalten und [From.GetSubjectPronoun] streut nun [From.GetPossPronoun]e eigenen Gerüchte über mich!;;Algunas palabras situadas con con cuidado dónde pueden ser fácilmente oídos por casualidad por célebres chismosos pueden ser más eficaces que una carta de amor. Bien [From.GetTitledFirstName] claramente recibió el mensaje, ya que ha comenzado [From.GetPossPronoun] propios rumores de mí! ;Pensavo che alcune parole accuratamente pronunciate dove possono facilmente essere ascoltate da noti pettegoli potessero essere più efficaci di una lettera d'amore... ebbene, [From.GetTitledFirstName] ha di sicuro ricevuto il messaggio, poiché la stessa [From.GetSubjectPronoun] ha messo in giro delle voci su di me!;;;;;;;;x
EVTOPTA_WOL_223;Ingenious, but I won't give up so easily!;Ingénieux, mais je n'abandonnerai pas si facilement !;Genial! So leicht gebe ich mich aber nicht geschlagen!;;¡Ingenioso, pero no me rendiré tan fácilmente!;Ingegnoso, ma non te la darò vinta così facilmente!;;;;;;;;x
EVTOPTB_WOL_223;Me and a horse?! I've had it!;Moi ? Avec un cheval ?! C'en est trop !;Ich und ein Pferd?! Nun reicht es mir aber.;;¿Un caballo y yo? ¡Basta ya!;Io ed un cavallo? Già fatto!;;;;;;;;x
EVTTITLE_WOL_300;An Informal Event;Un événement officieux;Ein informelles Ereignis;;Un acontecimiento Informal;Un Evento Informale;;;;;;;;x
EVTDESC_WOL_300;My heart beats faster as [From.GetTitledName] grabs me for another dance. The hour is getting late, but the [From.GetManWoman] is such a charmer! I must be blushing like a beetroot.;Mon coeur bat la chamade alors que [From.Get_le_TitledName] s'empare de moi pour une autre danse. Il commence à se faire tard, mais je suis sous son charme ! Je dois être aussi rouge qu'une tomate.;Mein Herz schlägt schneller, wenn [From.GetTitledName] mich ein weiteres Mal zum Tanz auffordert. Es ist schon spät, doch diese[From.GetrMale] [From.GetManWoman] ist so charmant! Bestimmt glüht mein Kopf wie ein Schmiedefeuer.;;Mi corazón late más rápido mientras [From.GetTitledName] me saca para otro baile. ¡La hora es tarde, pero [From.GetManWoman] es un encanto! Habré enrojecido como una manzana.;Il mio cuore ha sussultato quando [From.GetTitledName] mi ha preso per ballare ancora. Si è fatto tardi, ma [From.GetManWoman] è così seducente! Devo essere arrossito come un peperone.;;;;;;;;x
EVTDESC_WOL_300_CR;My [GetFromRelation] [From.GetFirstName] has danced with me all evening. I thought [From.GetSubjectPronoun] was just being sweet, but there is a strange tension growing between us. Something sensual, forbidden... thrilling.;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] a dansé avec moi toute la soirée. Je pensais qu'il ne s'agissait là que d'un moment de tendresse, mais je ressens une tension étrange monter entre nous deux. Quelque chose de sensuel, d'interdit... et de si excitant.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] hat den ganzen Abend mit mir getanzt. Bisher fand ich, [From.GetSubjectPronoun] sei einfach nur nett, doch nun herrscht eine merkwürdige Spannung zwischen uns. Irgendwie sinnlich... verboten... und aufregend.;;Mi [GetFromRelation] [From.GetFirstName] ha bailado conmigo toda la tarde. Pensé que [From.GetSubjectPronoun] sólo quería ser amable, pero hay una tensión extraña que crece entre nosotros. Algo sensual, prohibido... emocionante.;Mio [GetFromRelation] [From.GetFirstName] ha ballato con me tutta la notte. Pensavo che [From.GetSubjectPronoun] fosse solo dolce, ma c'era una strana tensione crescente fra noi. Qualcosa di sensuale, proibito.. Spaventoso...;;;;;;;;x
